flight_id,departure_ts,carrier,departure_airport,arrival_airport,distance,delayed_15_min
QUTCR08,2019-10-10 06:40:00,NW,DTW,EWR,487,0
URPBZ02,2019-10-10 06:42:00,CO,RDU,EWR,416,0
CVQSY02,2019-10-10 06:43:00,OO,RDM,SLC,526,0
RCRCU04,2019-10-10 06:50:00,WN,LIT,STL,296,0
NMNKJ05,2019-10-10 06:50:00,WN,SAT,HOU,192,0
VVHBT09,2019-10-10 06:53:00,UA,ORD,TPA,1012,0
XNGUG04,2019-10-10 06:54:00,FL,DAY,BWI,406,0
AJLHZ08,2019-10-10 06:56:00,FL,DTW,BWI,408,0
TZCTN09,2019-10-10 06:58:00,DL,GSP,ATL,153,0
LIQGW01,2019-10-10 07:08:00,NW,DTW,ATL,594,0
AHPZH05,2019-10-10 07:09:00,MQ,GSP,DFW,862,0
XBGKH08,2019-10-10 07:12:00,HP,BWI,PHX,1999,0
HYSFO05,2019-10-10 07:23:00,US,BUF,PHL,279,0
HZUCR03,2019-10-10 07:25:00,UA,ICT,DEN,419,0
VHYOU09,2019-10-10 07:29:00,AA,ATL,DFW,732,0
UPDNU04,2019-10-10 07:37:00,AS,BET,ANC,399,0
CDGVW09,2019-10-10 07:42:00,UA,DCA,ORD,612,0
OQPEQ05,2019-10-10 07:45:00,WN,SEA,PHX,1107,0
DCTWQ01,2019-10-10 07:46:00,OO,SMF,SLC,532,0
IRKUD06,2019-10-10 07:48:00,US,PHL,MCO,861,0
CUNQA08,2019-10-10 07:55:00,AS,EWR,SEA,2401,0
KLNGA09,2019-10-10 08:00:00,WN,PHX,TUL,935,0
XNPDO08,2019-10-10 08:10:00,DL,ORD,SLC,1249,0
ZSWXJ05,2019-10-10 08:20:00,XE,MKE,CLE,328,0
PJFUI01,2019-10-10 08:24:00,WN,STL,TPA,869,0
YJVGX01,2019-10-10 08:30:00,WN,LAS,PHX,256,0
WUZPJ08,2019-10-10 08:36:00,AA,LGA,STL,887,0
EXGMF06,2019-10-10 08:38:00,UA,LAX,JFK,2475,0
LZQWW06,2019-10-10 08:41:00,UA,IAD,MCO,758,0
UMDUC02,2019-10-10 08:43:00,AA,PBI,DFW,1103,0
PWGUQ02,2019-10-10 08:44:00,XE,IAD,IAH,1190,0
GIKDO07,2019-10-10 08:45:00,WN,SMF,LAS,397,0
JAMGR06,2019-10-10 08:47:00,US,DCA,BOS,399,0
QJOPN09,2019-10-10 08:54:00,CO,ORD,EWR,719,0
HSLRX08,2019-10-10 08:58:00,B6,JFK,SJU,1597,0
RZFAS08,2019-10-10 08:58:00,UA,BOS,ORD,867,0
WGLES09,2019-10-10 08:58:00,XE,CLE,MKE,328,0
JPYGH06,2019-10-10 09:06:00,MQ,ORD,ALB,723,1
VBNBL09,2019-10-10 09:06:00,WN,SAT,LAS,1069,1
OJTOL02,2019-10-10 09:10:00,EV,ATL,ATW,765,0
NRBYO04,2019-10-10 09:13:00,CO,IAH,PDX,1825,0
ARYKL07,2019-10-10 09:18:00,US,CLT,ROC,573,0
ZYUDT07,2019-10-10 09:24:00,NW,MSP,TUS,1298,0
DSAEF04,2019-10-10 09:29:00,CO,IAH,ONT,1334,0
FGSUJ07,2019-10-10 09:30:00,YV,ORD,OKC,693,1
PQKOU07,2019-10-10 09:33:00,AQ,LIH,OGG,202,0
RLGGB02,2019-10-10 09:34:00,US,CLT,JAX,329,0
HFUHR02,2019-10-10 09:34:00,OO,SLC,MSO,436,0
QBZUA04,2019-10-10 09:38:00,CO,ATL,EWR,745,0
COGFQ08,2019-10-10 09:42:00,OO,SLC,SGU,269,0
WKWXC02,2019-10-10 09:55:00,EV,PHF,ATL,508,0
ULJWV07,2019-10-10 09:56:00,WN,LAX,OAK,337,0
NPFML03,2019-10-10 09:57:00,OO,SFO,FAT,158,0
XAHYA07,2019-10-10 10:03:00,MQ,ORD,DSM,299,0
FUQRK07,2019-10-10 10:04:00,UA,ORD,SEA,1721,0
SLWXG01,2019-10-10 10:04:00,UA,ORD,SMF,1781,0
VQQDK03,2019-10-10 10:05:00,YV,PHX,SBP,509,0
BJJJV03,2019-10-10 10:11:00,AA,TPA,DFW,929,0
ZYYQO05,2019-10-10 10:11:00,WN,BNA,MSY,471,0
PMMXW08,2019-10-10 10:16:00,AA,RDU,ORD,647,0
WSFCY09,2019-10-10 10:21:00,AS,SEA,SNA,978,0
BXKYG01,2019-10-10 10:24:00,NW,LAX,DTW,1979,0
SFJVL05,2019-10-10 10:25:00,OO,MRY,SFO,77,0
KFFPT06,2019-10-10 10:26:00,FL,DFW,ATL,732,1
FPMJL07,2019-10-10 10:27:00,UA,DEN,SAT,794,0
SXJTX08,2019-10-10 10:30:00,WN,JAX,TPA,180,0
LJJGE03,2019-10-10 10:30:00,B6,JFK,RSW,1074,0
FJKYN05,2019-10-10 10:31:00,DL,ATL,SJU,1547,0
QKAYK04,2019-10-10 10:36:00,UA,SFO,ORD,1846,0
PBDON07,2019-10-10 10:44:00,MQ,DFW,GRB,932,0
MWXWV01,2019-10-10 10:45:00,WN,DAL,ELP,562,0
QILQI06,2019-10-10 10:48:00,UA,BOS,IAD,413,0
SAMDX09,2019-10-10 10:49:00,WN,BWI,CMH,336,0
OYXYK04,2019-10-10 10:50:00,CO,IAH,MCO,853,0
ORYUQ07,2019-10-10 10:51:00,XE,IND,IAH,845,0
RPUIV06,2019-10-10 10:53:00,UA,SFO,AUS,1504,0
BLYUF02,2019-10-10 10:59:00,WN,OAK,LAX,337,0
MDOQY06,2019-10-10 11:00:00,OO,PDX,RDM,116,0
DDHIM08,2019-10-10 11:00:00,EV,ATL,FSD,954,1
ISEPN01,2019-10-10 11:00:00,MQ,JFK,BOS,187,0
VDRQE05,2019-10-10 11:01:00,WN,TPA,JAX,180,0
QTFBZ01,2019-10-10 11:02:00,OO,PDX,SEA,129,0
XOGIN08,2019-10-10 11:07:00,EV,CVG,ATL,373,1
MFXXU02,2019-10-10 11:18:00,UA,PHX,ORD,1440,1
SMWUB08,2019-10-10 11:19:00,OO,ORD,LAN,179,0
INEMZ07,2019-10-10 11:19:00,OO,EKO,SLC,200,0
EYZST04,2019-10-10 11:26:00,WN,BWI,ALB,288,0
IEUCP04,2019-10-10 11:29:00,XE,HRL,IAH,295,1
DWVTW07,2019-10-10 11:36:00,AS,SIT,KTN,183,0
XSEBO04,2019-10-10 11:38:00,AS,SEA,PHX,1107,0
OSGXG04,2019-10-10 11:40:00,XE,EWR,DAY,533,0
JBVVX04,2019-10-10 11:40:00,OH,CVG,ACY,542,0
YUHYJ05,2019-10-10 11:41:00,OH,CVG,CAE,404,0
LLIWP03,2019-10-10 11:44:00,OO,SLC,FCA,532,0
VSWSV06,2019-10-10 11:46:00,US,PHX,IAD,1956,0
PUYMJ01,2019-10-10 11:55:00,WN,BWI,BUF,281,0
FLXOV08,2019-10-10 11:58:00,XE,ORD,CLE,316,0
IYLFV04,2019-10-10 12:08:00,AA,DFW,SAN,1171,0
HWIFV01,2019-10-10 12:15:00,AA,DCA,ORD,612,0
AIILB02,2019-10-10 12:15:00,XE,MOB,IAH,427,0
SWSEG09,2019-10-10 12:16:00,OO,ORD,FSD,462,0
RJGNL07,2019-10-10 12:18:00,XE,MEM,EWR,946,1
TNKBR07,2019-10-10 12:20:00,WN,ABQ,PHX,328,0
ANCJB08,2019-10-10 12:25:00,XE,BUF,EWR,282,0
VMBVU05,2019-10-10 12:30:00,WN,SJC,PHX,621,0
OYPAR03,2019-10-10 12:33:00,EV,ATL,AGS,143,1
IUNFH09,2019-10-10 12:40:00,WN,HOU,SAT,192,1
ZDMRU05,2019-10-10 12:41:00,DH,IAD,EWR,213,0
VVMBB09,2019-10-10 12:44:00,US,DCA,BOS,399,0
TUCQD09,2019-10-10 12:49:00,MQ,SDF,MIA,911,0
JSYIN03,2019-10-10 13:01:00,UA,DFW,DEN,641,0
FWQLS04,2019-10-10 13:01:00,OO,SLC,SGU,269,1
RIEBF05,2019-10-10 13:03:00,WN,LAS,SMF,397,1
BTFYF04,2019-10-10 13:05:00,WN,SJC,RNO,188,1
RRWNI08,2019-10-10 13:06:00,NW,MSP,DEN,680,0
NPKIC05,2019-10-10 13:11:00,WN,STL,DAL,546,1
YRYBF05,2019-10-10 13:12:00,AA,DFW,ATL,732,0
LBAQJ08,2019-10-10 13:15:00,US,PHL,IND,587,0
XBLIG04,2019-10-10 13:18:00,WN,IND,TPA,838,1
KMJEK01,2019-10-10 13:22:00,US,DFW,CLT,936,1
QUSBW07,2019-10-10 13:25:00,NW,MSP,BOS,1124,1
YVHFX02,2019-10-10 13:28:00,DL,SFO,ATL,2139,0
JNPXI03,2019-10-10 13:28:00,TZ,MCO,SJU,1189,1
ANHVU08,2019-10-10 13:30:00,WN,ELP,LAX,714,0
LDPMD03,2019-10-10 13:36:00,FL,RDU,ATL,356,1
PFKHK06,2019-10-10 13:36:00,XE,IAH,MSP,1034,0
SFJGW02,2019-10-10 13:40:00,CO,EWR,SEA,2401,0
TJHDT04,2019-10-10 13:42:00,EV,ATL,ILM,377,0
CIDKJ06,2019-10-10 13:46:00,DL,ATL,PBI,545,0
WWEXM08,2019-10-10 13:47:00,US,TPA,PHL,920,0
AUZCI01,2019-10-10 13:50:00,UA,IAD,TPA,810,1
BDPUD09,2019-10-10 13:53:00,CO,ABQ,IAH,744,0
DGLTQ02,2019-10-10 13:56:00,NW,MSP,IAH,1034,1
OBKFP09,2019-10-10 14:07:00,NW,BOI,MSP,1142,0
SPBEE06,2019-10-10 14:15:00,CO,MCO,CLE,895,0
AHSTH02,2019-10-10 14:30:00,FL,ATL,DAY,432,0
DKZSX09,2019-10-10 14:32:00,DL,TPA,ATL,406,0
LBLMI03,2019-10-10 14:32:00,WN,LAS,SLC,368,0
CZTLG08,2019-10-10 14:34:00,WN,PHL,MCO,861,0
XMFDP09,2019-10-10 14:35:00,US,CHS,CLT,168,1
RVAPL07,2019-10-10 14:36:00,US,OMA,PHX,1037,0
SSHXV04,2019-10-10 14:44:00,WN,BWI,ALB,288,0
HPPXJ01,2019-10-10 14:47:00,AA,DFW,FLL,1119,0
HVQRS04,2019-10-10 14:48:00,DL,LGA,PBI,1035,0
UEOFS05,2019-10-10 14:49:00,WN,LAX,PHX,370,0
JGZZT01,2019-10-10 15:08:00,XE,EWR,OKC,1325,0
ZMFUP04,2019-10-10 15:15:00,MQ,BOS,JFK,187,1
GQVOD05,2019-10-10 15:16:00,WN,PHX,LAX,370,1
TJMXO08,2019-10-10 15:20:00,OH,LGA,RDU,431,0
TJYFA07,2019-10-10 15:30:00,AA,RDU,MIA,700,1
KYGEX09,2019-10-10 15:33:00,AA,STL,SNA,1570,0
UZZRJ03,2019-10-10 15:33:00,MQ,ORD,MKE,67,0
SSYKP01,2019-10-10 15:33:00,WN,TUS,ABQ,321,0
QXLOS08,2019-10-10 15:34:00,HP,RNO,PHX,601,0
MIKJX07,2019-10-10 15:41:00,FL,SAV,ATL,215,0
JHXMC03,2019-10-10 15:47:00,OO,ONT,SFO,363,0
QWGIM02,2019-10-10 15:50:00,FL,ATL,HOU,696,0
LRKTG03,2019-10-10 15:58:00,AS,SEA,GEG,224,0
KGRPJ06,2019-10-10 16:04:00,AS,SEA,OAK,671,1
NFEXT06,2019-10-10 16:11:00,XE,CLE,ORF,435,0
LGWMM02,2019-10-10 16:15:00,WN,BWI,MDW,611,0
DMSNZ05,2019-10-10 16:19:00,WN,BWI,BUF,281,0
GDHYE01,2019-10-10 16:23:00,AA,RDU,DFW,1062,1
UYXAQ08,2019-10-10 16:33:00,WN,PHL,RDU,336,1
KNPUO03,2019-10-10 16:33:00,XE,IAH,GPT,376,1
KCDLM02,2019-10-10 16:35:00,YV,IAD,MHT,418,0
GINCA04,2019-10-10 16:35:00,XE,AVL,EWR,583,0
HAIPO04,2019-10-10 16:35:00,YV,IAD,GSP,383,0
QGVKX05,2019-10-10 16:42:00,OH,MIA,CVG,948,0
HNMGQ01,2019-10-10 16:43:00,UA,SFO,DEN,967,0
PYWLM02,2019-10-10 16:46:00,MQ,DFW,JAN,408,0
BCJQE05,2019-10-10 16:48:00,NW,VPS,MEM,369,1
FZOQO06,2019-10-10 17:00:00,NW,DTW,BOS,632,0
KDWUL06,2019-10-10 17:02:00,DL,ATL,GSP,153,1
ARIKQ03,2019-10-10 17:04:00,WN,ALB,BWI,288,0
IKCRT03,2019-10-10 17:10:00,CO,AUS,IAH,140,0
PIFNI08,2019-10-10 17:13:00,US,FLL,PIT,994,0
HQNOV09,2019-10-10 17:15:00,EV,ATL,CAE,191,0
MOJIC01,2019-10-10 17:16:00,OO,LAX,SMX,135,0
MSEXF01,2019-10-10 17:20:00,UA,ORD,ABQ,1118,0
QRDTB02,2019-10-10 17:26:00,CO,EWR,ATL,745,0
YFMZQ08,2019-10-10 17:29:00,WN,PHL,PIT,267,1
XKBKI09,2019-10-10 17:38:00,NW,MCO,DTW,957,0
LKXZZ09,2019-10-10 17:38:00,CO,PHX,IAH,1009,0
TNRHU09,2019-10-10 17:41:00,AA,DFW,PHX,868,1
NJJSC03,2019-10-10 17:47:00,WN,DAL,ABQ,580,1
QQWOR03,2019-10-10 17:52:00,FL,DAY,BWI,406,0
VDQKN09,2019-10-10 17:54:00,FL,MCO,ATL,403,0
AYWRA04,2019-10-10 17:59:00,DL,STL,ATL,483,1
ZGPPH08,2019-10-10 18:00:00,AS,PDX,SMF,479,0
COZFR07,2019-10-10 18:04:00,US,TPA,DCA,814,0
HKDJS08,2019-10-10 18:04:00,MQ,GRB,ORD,174,0
EZMUJ07,2019-10-10 18:10:00,XE,ORF,CLE,435,0
MIPIF05,2019-10-10 18:21:00,AA,MIA,BOS,1258,0
GNBFM01,2019-10-10 18:22:00,DL,PHL,ATL,665,0
URCKT07,2019-10-10 18:25:00,YV,ORD,BNA,409,0
BONBW04,2019-10-10 18:26:00,OO,BIL,SLC,387,0
LNUFX06,2019-10-10 18:30:00,XE,GSP,EWR,594,1
OMKWH04,2019-10-10 18:31:00,AA,BDL,DFW,1471,1
OWGPN07,2019-10-10 18:46:00,FL,ATL,PBI,545,1
XCBOY03,2019-10-10 18:50:00,WN,LAS,STL,1372,0
BLXBP09,2019-10-10 18:55:00,YV,ORD,AVP,631,0
DWVQA05,2019-10-10 19:00:00,WN,ABQ,TUS,321,0
CMVCR02,2019-10-10 19:02:00,XE,CLE,RIC,362,1
EYTJB05,2019-10-10 19:16:00,AA,ORD,TUL,585,0
XKVRX01,2019-10-10 19:21:00,XE,CLT,IAH,913,1
VLCWA08,2019-10-10 19:22:00,AA,MSP,ORD,334,0
OSYHY04,2019-10-10 19:38:00,WN,MCI,BWI,967,0
VEHBJ03,2019-10-10 19:38:00,DL,CVG,BWI,430,0
QYFBB09,2019-10-10 19:39:00,UA,DCA,ORD,612,0
YSCRV03,2019-10-10 19:41:00,UA,DEN,TPA,1506,1
HJAAV01,2019-10-10 19:46:00,MQ,CMH,LGA,478,1
DWXPY05,2019-10-10 19:53:00,MQ,ORD,LSE,215,0
SXZOD06,2019-10-10 20:02:00,OO,LAX,SBA,89,0
XUEVL03,2019-10-10 20:05:00,AA,MIA,LAX,2342,0
BSKFA08,2019-10-10 20:13:00,EV,LIT,CVG,513,1
AXHPR08,2019-10-10 20:16:00,TZ,EWR,MDW,711,1
GDUTF05,2019-10-10 20:37:00,B6,PBI,JFK,1028,0
TUIWK09,2019-10-10 20:48:00,OO,DEN,CPR,230,0
SHXGJ09,2019-10-10 21:01:00,OO,ORD,GRB,174,0
ODSXI09,2019-10-10 21:22:00,AA,LGA,BNA,764,1
RZSMU07,2019-10-10 21:25:00,B6,JFK,TPA,1005,1
BGRIL03,2019-10-10 21:28:00,AS,ONT,SEA,956,0
EAVST08,2019-10-10 21:30:00,OH,JFK,BTV,267,1
BNMZR02,2019-10-10 21:42:00,UA,ORD,CLE,316,0
EDHRO03,2019-10-10 21:42:00,OH,JFK,SAV,718,1
YOXZY08,2019-10-10 21:44:00,CO,IAH,ABQ,744,1
ZCFOJ09,2019-10-10 21:52:00,XE,AMA,IAH,519,1
CFGRR03,2019-10-10 22:04:00,NW,DTW,BDL,548,1
BBBYL03,2019-10-10 22:05:00,DL,ATL,SAN,1891,1
EMKJF06,2019-10-10 23:44:00,DH,JFK,IAD,228,1
HUFHF09,2019-10-11 01:26:00,HP,ANC,PHX,2551,0
TBKOE01,2019-10-11 05:50:00,OH,SCE,CVG,383,0
EGAUX04,2019-10-11 05:53:00,FL,IND,ATL,432,0
OFKBM03,2019-10-11 05:55:00,OO,ELP,DEN,563,0
FZLIO05,2019-10-11 05:56:00,AA,BWI,DFW,1217,0
KVRAM04,2019-10-11 05:57:00,YV,LGA,IAD,229,0
RSMJO06,2019-10-11 05:58:00,NW,DFW,DTW,987,0
SAWBQ04,2019-10-11 05:59:00,NW,GPT,MEM,324,0
GGZII05,2019-10-11 05:59:00,DL,SAV,ATL,215,0
JZIUG08,2019-10-11 06:00:00,EV,GTR,ATL,241,0
ULLSL01,2019-10-11 06:00:00,EV,CRW,ATL,363,0
LNIRY02,2019-10-11 06:05:00,F9,STL,DEN,770,0
QSHLL05,2019-10-11 06:12:00,XE,AUS,CLE,1174,0
EQFYP03,2019-10-11 06:13:00,MQ,JAN,DFW,408,0
IMXNZ08,2019-10-11 06:15:00,DL,PHL,ATL,665,0
JZLLA05,2019-10-11 06:17:00,HA,HNL,LIH,102,0
CEYXQ02,2019-10-11 06:24:00,UA,OAK,LAX,337,0
WOYVT09,2019-10-11 06:24:00,NW,DEN,MSP,680,0
XKQBL09,2019-10-11 06:30:00,WN,BWI,MDW,611,0
CIBFL01,2019-10-11 06:31:00,AA,PHX,ORD,1440,0
UIQDR07,2019-10-11 06:32:00,AA,LAX,ORD,1745,0
LBMHY04,2019-10-11 06:33:00,DH,ROC,IAD,289,1
KKJZR02,2019-10-11 06:35:00,NW,MKE,MSP,297,0
VSTWK09,2019-10-11 06:40:00,OO,FAT,SLC,501,0
SNGBP05,2019-10-11 06:45:00,WN,LBB,AUS,341,0
XUCTF01,2019-10-11 06:45:00,MQ,HSV,DFW,603,0
OOUNV07,2019-10-11 06:46:00,AA,DCA,ORD,612,0
GVYRX05,2019-10-11 06:47:00,AA,ORD,TPA,1012,0
CSMOZ02,2019-10-11 06:50:00,TZ,PHX,DEN,602,0
ZJISJ04,2019-10-11 06:51:00,OO,COS,LAX,833,0
FJDDR02,2019-10-11 06:55:00,NW,BHM,MEM,211,0
DKVLE07,2019-10-11 06:55:00,WN,TPA,ISP,1034,0
JCWKM07,2019-10-11 06:57:00,DL,ATL,EWR,745,0
HXQES05,2019-10-11 06:59:00,DL,CAE,ATL,191,0
WFKFF01,2019-10-11 07:00:00,CO,MIA,EWR,1086,0
VZXJO05,2019-10-11 07:00:00,OH,EVV,CVG,170,0
QHOWA03,2019-10-11 07:05:00,OH,ORF,BOS,468,0
ZLUJC06,2019-10-11 07:05:00,OH,PNS,JFK,1028,0
LETSA09,2019-10-11 07:07:00,OO,COS,DEN,72,0
WBZOT01,2019-10-11 07:08:00,DL,BWI,ATL,576,0
ULRJU06,2019-10-11 07:12:00,DL,CHS,ATL,259,0
FMTZB08,2019-10-11 07:15:00,WN,CLE,PHX,1737,0
SZMGI07,2019-10-11 07:15:00,NW,MSP,MSN,228,0
WWZBH06,2019-10-11 07:19:00,CO,LGA,CLE,418,1
OLGMN04,2019-10-11 07:20:00,CO,EWR,PBI,1024,0
QDSIB07,2019-10-11 07:23:00,US,PIT,LGA,335,0
DGFOU04,2019-10-11 07:28:00,AA,DTW,MIA,1145,0
GTXYP03,2019-10-11 07:29:00,XE,IAH,PHX,1009,0
XBUYN03,2019-10-11 07:30:00,WN,BOI,OAK,511,0
TCTBX04,2019-10-11 07:37:00,DL,MSP,ATL,906,0
SHZCC01,2019-10-11 07:41:00,OH,CVG,CAK,214,0
JLZOT01,2019-10-11 07:46:00,DL,IAD,SLC,1827,0
OBNZE03,2019-10-11 08:00:00,AA,MIA,LAX,2342,0
MSYBX08,2019-10-11 08:02:00,HA,HNL,OGG,100,0
MKMRG01,2019-10-11 08:03:00,UA,PDX,DEN,992,0
QSNSA04,2019-10-11 08:10:00,WN,BDL,BWI,283,0
JRJMK07,2019-10-11 08:25:00,OH,DAY,CVG,64,0
JELNG02,2019-10-11 08:26:00,US,PDX,LAS,762,0
RFCMT07,2019-10-11 08:27:00,OO,DEN,RAP,301,0
GSGIC06,2019-10-11 08:27:00,AA,AUS,DFW,190,0
RKDBM03,2019-10-11 08:33:00,DL,LAX,SLC,590,1
PPXJP06,2019-10-11 08:35:00,UA,LAX,BOS,2611,0
NUOOK01,2019-10-11 08:37:00,AS,KTN,SEA,680,0
QNZTU08,2019-10-11 08:39:00,AA,SJU,ORD,2072,0
MOERG01,2019-10-11 08:41:00,NW,RDU,MSP,981,0
XVFBM02,2019-10-11 08:49:00,UA,SFO,PHL,2521,0
DMRUB05,2019-10-11 08:50:00,WN,MHT,MDW,838,0
VDOXG07,2019-10-11 08:56:00,NW,DFW,DTW,987,0
PQFSD06,2019-10-11 09:01:00,WN,STL,DAL,546,0
LUYYJ07,2019-10-11 09:05:00,WN,HOU,DAL,239,0
ZYVRK02,2019-10-11 09:05:00,UA,LAX,PHL,2401,0
GAOZC06,2019-10-11 09:08:00,US,ATL,CLT,227,0
IEWDH02,2019-10-11 09:08:00,NW,SEA,DTW,1927,0
WSBOD02,2019-10-11 09:08:00,OH,CVG,MEM,403,0
FQBCB03,2019-10-11 09:08:00,CO,IAH,PDX,1825,0
IDUKN05,2019-10-11 09:09:00,FL,ATL,LAS,1747,0
SZXNR07,2019-10-11 09:19:00,WN,LAX,MDW,1750,0
JFASU04,2019-10-11 09:22:00,CO,IAH,PHX,1009,0
EIDMT07,2019-10-11 09:25:00,US,PHL,BOS,280,0
YMJNC04,2019-10-11 09:26:00,NW,RAP,MSP,490,0
QRSIS06,2019-10-11 09:28:00,EV,CHO,ATL,457,1
JMKCG08,2019-10-11 09:31:00,US,CLT,TPA,508,0
DNGKC04,2019-10-11 09:31:00,DL,ATL,IAD,533,1
TZCKU01,2019-10-11 09:31:00,AA,MSP,ORD,334,0
YWADG07,2019-10-11 09:34:00,OO,PIH,SLC,150,0
WBNLS03,2019-10-11 09:35:00,WN,SAN,OAK,446,0
FGBSM02,2019-10-11 09:36:00,US,CLT,MIA,650,0
BLNMZ01,2019-10-11 09:37:00,CO,BUF,EWR,282,0
RPKIS02,2019-10-11 09:38:00,WN,LAS,PHX,256,0
JUPWA07,2019-10-11 09:42:00,MQ,DBQ,ORD,147,0
LEJBV01,2019-10-11 09:46:00,XE,DAL,IAH,217,1
ASSBL05,2019-10-11 09:50:00,WN,SLC,LAS,368,0
LHUWT02,2019-10-11 09:55:00,DL,ATL,HSV,151,1
ONRCD03,2019-10-11 09:56:00,WN,AUS,BWI,1342,0
QLYKI09,2019-10-11 09:56:00,MQ,ORD,CMI,135,0
KSVZV08,2019-10-11 09:57:00,MQ,ORD,LIT,552,0
FEHEQ05,2019-10-11 09:58:00,OO,SMX,LAX,135,0
BFHDY08,2019-10-11 10:04:00,TZ,LGA,MDW,725,0
CCDXV08,2019-10-11 10:06:00,AA,ABQ,DFW,569,0
LYNTZ01,2019-10-11 10:06:00,AA,DFW,RNO,1345,0
BWGJW01,2019-10-11 10:06:00,AA,ORD,PVD,849,0
IIVMX01,2019-10-11 10:08:00,NW,MSP,IND,503,0
JZBUL06,2019-10-11 10:08:00,OO,SLC,LAX,590,0
PQMQV01,2019-10-11 10:10:00,XE,ABE,CLE,339,0
DPTNY02,2019-10-11 10:18:00,MQ,CMH,LGA,478,0
OYQQE08,2019-10-11 10:20:00,EV,SLC,AUS,1085,0
RGQBK07,2019-10-11 10:25:00,AA,AUS,DFW,190,0
RGJGA04,2019-10-11 10:25:00,UA,ORD,MCI,403,0
UVDNK02,2019-10-11 10:30:00,OH,BDL,CVG,661,0
BEQPB01,2019-10-11 10:31:00,MQ,LGA,GRR,618,1
KAFYN07,2019-10-11 10:40:00,WN,TUL,HOU,453,0
HZZHL09,2019-10-11 10:40:00,MQ,BOS,LGA,185,1
PXIDO04,2019-10-11 10:48:00,XE,EWR,DCA,199,0
OGOCY09,2019-10-11 10:53:00,UA,DEN,LAX,862,0
XQVUP04,2019-10-11 10:55:00,NW,MCO,MSP,1310,0
ZCPJK04,2019-10-11 10:55:00,AA,MCO,STL,880,0
SFEBE05,2019-10-11 10:59:00,B6,JFK,LAS,2248,0
FGIKD09,2019-10-11 11:00:00,WN,MDW,LAS,1521,0
HLSXY02,2019-10-11 11:05:00,CO,AUS,IAH,140,0
SZREE03,2019-10-11 11:05:00,OO,DEN,BIS,517,1
OOKWH05,2019-10-11 11:10:00,WN,LAS,BUR,223,0
IUPPM04,2019-10-11 11:12:00,CO,BWI,IAH,1235,0
JLTWW05,2019-10-11 11:27:00,MQ,CMI,ORD,135,0
ANHDL05,2019-10-11 11:28:00,OO,GJT,SLC,217,0
FPVBE08,2019-10-11 11:35:00,FL,BWI,FLL,925,0
SUZIL03,2019-10-11 11:41:00,OO,DEN,SBA,916,0
MXSCE02,2019-10-11 11:43:00,YV,PHX,COS,551,0
OHQMG03,2019-10-11 11:45:00,WN,LIT,DAL,296,0
STKJT03,2019-10-11 11:47:00,OO,LAX,SBA,89,0
FRTOV04,2019-10-11 11:50:00,OO,DEN,GTF,624,0
FTHNG04,2019-10-11 11:50:00,AA,SFO,MIA,2585,0
JJQKX06,2019-10-11 11:52:00,AA,MIA,IAH,964,0
DOVVF08,2019-10-11 11:53:00,US,MCO,PIT,834,0
GDTJA01,2019-10-11 11:58:00,DL,ATL,MIA,595,0
QFMHX01,2019-10-11 12:00:00,AA,DFW,SFO,1464,0
YSKIP09,2019-10-11 12:01:00,UA,ORD,SFO,1846,0
DAKUG02,2019-10-11 12:05:00,UA,LAS,DEN,629,0
XOPGI02,2019-10-11 12:08:00,US,DFW,PHL,1302,0
TVFLN08,2019-10-11 12:09:00,AA,SEA,STL,1710,0
ANZRM08,2019-10-11 12:11:00,DL,ATL,OMA,821,0
ZQPAV05,2019-10-11 12:15:00,AA,LAX,DEN,862,0
ZCCWA04,2019-10-11 12:15:00,WN,PHX,LAS,256,0
SFAGM03,2019-10-11 12:33:00,OH,CVG,FWA,136,0
LLKVW02,2019-10-11 12:35:00,YV,MEM,CLT,512,0
FHXPO04,2019-10-11 12:39:00,AA,ICT,DFW,328,0
FKJKO07,2019-10-11 12:40:00,MQ,LIT,DFW,304,0
NMCLD03,2019-10-11 12:50:00,WN,ONT,PHX,325,0
TXAOO06,2019-10-11 12:50:00,OO,CPR,SLC,320,0
UQWAH09,2019-10-11 12:52:00,OO,LAX,SMF,373,1
CFKZD01,2019-10-11 13:00:00,DL,DCA,ATL,547,0
TSCIF04,2019-10-11 13:00:00,OO,HDN,SLC,251,0
RJOTF05,2019-10-11 13:02:00,DL,ATL,MCO,403,0
PDHMR06,2019-10-11 13:04:00,HP,PHX,SMF,647,0
KDRBE08,2019-10-11 13:05:00,DL,CMH,ATL,446,0
OZCAY09,2019-10-11 13:18:00,CO,TUS,IAH,936,0
JJZNP04,2019-10-11 13:21:00,AA,DFW,SJU,2165,0
RAVDW06,2019-10-11 13:22:00,OO,SNA,SFO,372,0
BBBSP01,2019-10-11 13:28:00,DL,ABQ,CVG,1240,0
RMPVO02,2019-10-11 13:30:00,YV,BMI,ORD,116,1
HLNBN01,2019-10-11 13:30:00,AA,LIH,LAX,2615,0
MDTNB01,2019-10-11 13:32:00,WN,OAK,BUR,325,0
MQIRU04,2019-10-11 13:33:00,FL,ATL,TPA,406,1
RVMJO06,2019-10-11 13:41:00,UA,LAX,PHL,2401,0
GTMZY01,2019-10-11 13:50:00,WN,BDL,PHL,196,0
