flight_id,departure_ts,carrier,departure_airport,arrival_airport,distance,delayed_15_min
QWFTV08,2019-05-10 08:01:00,AA,ORD,DEN,888,0
FHWNK02,2019-11-13 16:12:00,UA,ORD,SJC,1829,1
JKVHH06,2019-10-25 11:34:00,DL,ATL,FLL,581,0
QHWKU06,2019-12-12 06:57:00,WN,TPA,MCI,1048,0
SQYOV08,2019-02-08 08:57:00,MQ,LGA,RDU,431,1
JNTKD05,2019-04-19 11:54:00,UA,DEN,TUS,639,0
VNSDT09,2019-09-25 19:45:00,EV,TPA,PNS,330,0
OEHXA05,2019-03-06 14:21:00,AA,DFW,RIC,1158,1
GMOVM07,2019-03-02 12:57:00,US,CLT,JAX,329,0
DRIQG02,2019-03-25 17:00:00,WN,HOU,LAX,1390,0
BXAXJ09,2019-04-15 16:10:00,F9,DEN,DFW,641,0
UECOT07,2019-04-23 09:33:00,WN,LAS,PHX,256,0
QMZNA05,2019-05-14 13:32:00,MQ,SBA,LAX,89,0
MLPHY03,2019-07-12 07:00:00,EV,CHO,ATL,457,0
MVKYU04,2019-07-03 06:20:00,AA,DFW,MSY,448,0
TLHDW01,2019-09-28 09:30:00,AA,MCI,ORD,403,0
VCGRT04,2019-08-18 06:28:00,US,CHS,CLT,168,1
ZTBRK06,2019-06-30 11:31:00,AA,SJU,BOS,1674,0
HQPKC07,2019-04-21 08:56:00,B6,OAK,JFK,2576,0
QDNNR07,2019-06-27 18:30:00,WN,LAX,PHX,370,0
PWMAQ08,2019-04-26 12:45:00,WN,PHL,MCO,861,0
UDHIR09,2019-06-17 18:06:00,NW,LGA,DTW,501,1
IWVUY05,2019-08-27 09:45:00,MQ,BOS,DCA,399,0
ZFEHA09,2019-08-19 07:20:00,OH,MSN,CVG,373,0
ZDZGH08,2019-03-26 12:21:00,XE,BTR,IAH,253,0
PNWWX09,2019-01-31 20:15:00,AS,BRW,FAI,503,1
UKMDV02,2019-09-06 15:05:00,AA,ATL,DFW,732,0
NAYCG06,2019-10-30 20:04:00,MQ,DFW,SGF,364,0
HNVLC09,2019-04-16 11:56:00,US,DCA,LGA,214,0
ECIBQ06,2019-11-13 15:32:00,UA,LAS,ORD,1515,1
LTLUQ07,2019-09-13 17:51:00,US,CHS,CLT,168,1
LASGY04,2019-11-17 16:47:00,WN,PHX,SLC,507,1
CVQYP09,2019-10-06 20:44:00,OO,SLC,RAP,508,0
SOJOI09,2019-09-21 20:10:00,UA,DEN,SLC,391,0
QGQJY01,2019-10-31 17:31:00,UA,MDW,DEN,895,0
DIVQT03,2019-10-03 19:30:00,WN,SMF,LAS,397,0
VYTIJ04,2019-08-03 21:26:00,WN,LAS,SJC,386,1
DSSOG06,2019-08-08 13:37:00,OH,CVG,RDU,390,0
BNXHG08,2019-02-27 07:47:00,US,FLL,PHL,992,0
EGARN02,2019-12-03 08:24:00,WN,MDW,PHX,1444,0
ZRFWG04,2019-10-03 16:59:00,AA,JFK,LAX,2475,0
GMTGU04,2019-04-13 18:23:00,EV,PDX,SLC,630,0
BTFZF09,2019-08-29 08:48:00,UA,SFO,IAD,2419,0
IANKV05,2019-02-28 16:22:00,CO,EWR,MCO,938,0
SHBXL06,2019-12-29 14:57:00,CO,LAS,CLE,1825,0
QUOLJ01,2019-05-18 18:46:00,XE,CLE,CLT,430,0
GZDUJ04,2019-10-29 14:42:00,WN,ABQ,PHX,328,0
TRPPK06,2019-01-14 13:47:00,AA,TUS,ORD,1437,0
YEKNM04,2019-03-03 07:57:00,NW,DFW,MSP,852,0
LOZXM03,2019-01-24 09:52:00,OO,FSD,DEN,483,0
XKHLO01,2019-12-26 21:42:00,WN,RDU,BWI,255,1
TGZAU07,2019-07-05 19:47:00,NW,MEM,MCO,683,0
QSOUY05,2019-07-22 15:30:00,WN,SMF,SEA,605,0
GHRIL07,2019-02-21 18:56:00,OO,LNK,DEN,423,0
FTOIQ02,2019-06-11 09:24:00,DL,ATL,ABQ,1269,0
LEZGY02,2019-11-25 21:44:00,WN,SAN,LAS,258,0
KAZJY03,2019-03-08 17:02:00,MQ,DFW,LBB,282,0
VQBAW03,2019-11-12 15:24:00,WN,PHX,BNA,1448,0
MPTEY08,2019-01-10 18:51:00,FL,TPA,ATL,406,0
IPEGC09,2019-01-06 15:08:00,CO,ATL,IAH,689,0
GFSBL05,2019-11-07 16:55:00,AQ,HNL,LIH,102,0
BGFSE06,2019-08-27 11:20:00,CO,BQN,EWR,1585,1
IOSSD03,2019-05-18 14:21:00,FL,ATL,SRQ,445,0
REOOP01,2019-03-05 08:25:00,AA,DFW,SNA,1205,0
PDDVZ08,2019-02-10 12:30:00,DL,LGA,DCA,214,0
DSVEX06,2019-04-18 12:44:00,DL,SLC,DEN,391,0
EGRIS08,2019-10-27 06:47:00,CO,BHM,IAH,562,1
HNQRO03,2019-08-03 06:49:00,NW,DTW,CLT,500,0
YBDFP08,2019-11-09 17:52:00,US,PHL,MSY,1088,0
RGIVP05,2019-07-19 14:29:00,CO,IAH,TUL,429,0
WTPPG07,2019-03-25 14:43:00,AA,ORD,EWR,719,1
UGYXM04,2019-09-03 12:33:00,EV,TYS,CVG,226,0
ZACOH08,2019-01-06 21:51:00,EV,ATL,MLU,448,0
XESAA04,2019-03-26 19:54:00,OO,SMF,LAX,373,0
JLEOL02,2019-01-24 07:47:00,US,CLT,LAX,2125,0
MEFAN04,2019-03-06 11:46:00,CO,IAH,HDN,986,0
WSLTR08,2019-10-26 13:20:00,OH,MCO,ORF,655,0
WVOPX04,2019-11-22 10:53:00,CO,IAH,PHL,1324,1
JWYEC09,2019-05-21 21:05:00,US,CLT,BWI,361,0
TMVAI09,2019-12-15 18:57:00,AA,DFW,MCI,460,1
YPNHT09,2019-04-12 18:00:00,EV,ATL,DTW,594,1
ZYJUM04,2019-01-14 08:37:00,US,PIT,LAS,1910,0
XVNUN09,2019-02-06 05:58:00,CO,PHL,IAH,1324,0
OONCQ06,2019-01-10 07:25:00,MQ,SBA,LAX,89,0
TPUTY03,2019-07-13 00:10:00,DH,IAD,BDL,326,1
HXNMJ07,2019-11-13 14:49:00,US,SFO,LAS,414,1
CWKGS05,2019-03-15 23:22:00,OH,ATL,BUF,712,0
LRHPX03,2019-01-01 20:46:00,MQ,TVC,MQT,142,1
WENAL04,2019-04-11 18:56:00,NW,DCA,DTW,405,0
GNATO09,2019-06-17 08:56:00,XE,IAH,CRP,201,1
ECIMX01,2019-11-18 15:32:00,AA,TUS,DFW,813,0
YUBRQ01,2019-08-01 19:26:00,AA,DFW,ORD,802,0
SGSIB05,2019-10-05 12:50:00,WN,PHL,MHT,290,0
VWVYL09,2019-04-01 15:55:00,MQ,ORD,PHL,678,0
ZDWJT08,2019-01-02 16:51:00,NW,FNT,MSP,491,1
DQZNY09,2019-09-09 16:30:00,HP,PHX,SJC,621,0
MSAEU07,2019-01-12 17:01:00,AA,GSO,DFW,999,0
BRVZR03,2019-04-28 08:18:00,HP,MCO,PHX,1848,1
WZPPR09,2019-02-14 18:51:00,AA,BOS,SFO,2704,0
FECQZ09,2019-06-27 23:13:00,NW,LAS,DTW,1750,1
YHOPO09,2019-09-01 08:20:00,AA,MCO,SJU,1189,0
JEFJU07,2019-06-11 07:02:00,UA,DEN,LAS,629,0
FLIVO08,2019-08-14 20:19:00,AA,STL,DCA,719,1
ODDZT07,2019-06-19 17:05:00,OH,XNA,CVG,561,1
OJDRM08,2019-03-25 06:33:00,B6,JFK,FLL,1069,0
LOPVR01,2019-05-14 06:05:00,MQ,CMH,BOS,640,0
MXCIQ04,2019-07-18 19:16:00,AA,DFW,SNA,1205,1
HMZMW05,2019-08-22 11:23:00,XE,CLE,ROC,245,0
ERDVM02,2019-09-05 18:32:00,DL,DCA,LGA,214,0
MNPPI03,2019-09-22 09:44:00,HA,HNL,LIH,102,0
QKTBV05,2019-08-07 08:11:00,MQ,ORD,OKC,693,0
EGPTA06,2019-02-23 18:30:00,WN,OAK,ONT,361,0
ECVUB01,2019-11-14 18:43:00,NW,MSP,MEM,700,0
AJDXW01,2019-01-25 16:45:00,XE,GRR,CLE,214,0
PPJMI03,2019-05-03 06:49:00,US,MHT,PHL,290,0
KDATQ04,2019-03-18 08:44:00,OO,PDX,RDM,116,0
XXAAN07,2019-07-08 13:31:00,B6,JFK,JAX,829,0
JKQUR05,2019-09-17 09:56:00,US,LGA,DCA,214,0
WRACT08,2019-10-21 13:15:00,UA,ORD,MSP,334,0
HKCJJ08,2019-01-28 08:37:00,HA,HNL,LIH,102,0
XCRQR08,2019-12-11 14:25:00,OH,CHS,JAX,193,0
RXOIL08,2019-04-04 06:35:00,WN,SMF,PHX,647,0
WGEJY03,2019-12-23 23:41:00,UA,SEA,IAD,2306,0
VDXEN06,2019-11-03 13:36:00,OO,ORD,ORF,717,1
AWXXI09,2019-06-14 17:25:00,OH,SAV,LGA,722,0
FQXSJ06,2019-03-12 21:55:00,OH,ATL,JFK,760,0
YPNIZ09,2019-07-11 18:20:00,WN,BDL,PHL,196,0
TUCXM04,2019-11-18 12:02:00,US,DCA,LGA,214,0
GZACI09,2019-05-12 22:54:00,US,PHX,CLT,1774,0
NFVHY04,2019-08-22 12:53:00,DL,SFO,SLC,599,0
NFLGF04,2019-11-09 20:10:00,OO,PDX,MFR,222,0
RTHUF02,2019-03-06 15:00:00,YV,ORF,CLT,290,0
KEDAX06,2019-07-13 16:05:00,OH,IAH,CVG,871,1
FMKFR07,2019-12-30 09:45:00,WN,PHX,OAK,646,0
XHZLI02,2019-12-21 13:07:00,US,MSY,PHL,1088,0
DTLQP08,2019-01-05 07:01:00,FL,ROC,BWI,277,0
SEORU06,2019-04-28 09:05:00,FL,BOS,BWI,370,0
CSVKA02,2019-02-19 11:49:00,UA,ORD,DFW,802,0
CATOI09,2019-05-07 09:25:00,NW,MSP,PHX,1276,0
AFBHY04,2019-03-12 10:21:00,AA,ORD,LAX,1745,0
CPPBL04,2019-05-04 22:15:00,AA,ORD,STL,258,0
VPWQH05,2019-05-12 13:34:00,US,FLL,PHL,992,0
RZHBV07,2019-07-02 14:48:00,HA,OGG,PDX,2562,0
QLCPG01,2019-01-01 05:53:00,OO,AZO,ORD,122,0
LQYYO07,2019-06-17 06:25:00,NW,DFW,MEM,432,0
EAVXS04,2019-04-24 18:20:00,WN,PVD,MCO,1073,1
CPHKX02,2019-09-26 18:23:00,AA,DFW,BUR,1231,0
PFLCB06,2019-05-27 16:29:00,OH,CVG,SAV,515,0
VMHUY02,2019-12-25 12:24:00,AA,SJU,BOS,1674,0
KTYPX04,2019-01-14 14:55:00,WN,SAN,SMF,480,0
NSVBK05,2019-12-25 21:09:00,UA,ORD,BWI,622,0
MVDXT08,2019-05-07 16:53:00,MQ,GRK,DFW,134,1
PJZGL08,2019-02-19 12:22:00,FL,BOS,BWI,370,0
KXMPG08,2019-12-01 23:49:00,B6,BUF,JFK,301,1
KZUAR08,2019-06-02 11:13:00,XE,CLE,SYR,317,0
UFRNZ08,2019-05-31 20:58:00,XE,EWR,BUF,282,0
EWLMZ06,2019-12-18 19:34:00,OO,SLC,ONT,558,0
AUQTP01,2019-07-21 20:05:00,WN,MCO,MSY,550,0
POACV08,2019-12-29 22:05:00,UA,ORD,MCO,1005,1
HOKQZ05,2019-02-09 17:40:00,NW,BDL,MSP,1050,0
EKZEU03,2019-05-01 08:47:00,CO,FLL,EWR,1065,0
SIPFK03,2019-11-20 21:11:00,MQ,DFW,LIT,304,0
IBFTF07,2019-11-03 17:56:00,NW,GRB,DTW,288,0
DGYSH01,2019-08-31 07:25:00,WN,BNA,PHX,1448,0
YBYDX09,2019-03-28 22:51:00,OO,LAX,MRY,267,1
MGHXJ02,2019-06-23 08:36:00,MQ,DFW,HSV,603,0
WXLFT07,2019-09-12 17:49:00,XE,PHL,EWR,81,0
QFGQP06,2019-12-30 11:37:00,UA,SFO,PHL,2521,0
LHZQC01,2019-12-12 15:43:00,OO,LAX,SBP,155,0
LHKYF07,2019-05-21 07:00:00,WN,SEA,SMF,605,0
EEJXC02,2019-03-27 10:56:00,OH,MSN,CVG,373,0
YAVON04,2019-04-29 08:42:00,EV,SLC,LAS,368,0
LJWXG06,2019-04-22 10:55:00,FL,ATL,MLI,633,0
HPAWB05,2019-05-23 22:10:00,CO,IAH,MSY,305,1
CCCUF08,2019-08-28 16:41:00,US,PHL,TPA,920,1
GURTF02,2019-07-02 14:26:00,US,RNO,LAS,345,1
EXGLD08,2019-01-29 09:54:00,HP,LAS,PHX,256,0
ZBYGU01,2019-09-19 18:47:00,NW,IND,DTW,231,0
WYTAJ07,2019-11-09 06:17:00,UA,SFO,ORD,1846,0
HBWOZ01,2019-04-25 17:28:00,EV,ATL,BTR,449,0
VWNBM04,2019-12-10 16:48:00,XE,RDU,EWR,416,0
NBFUA05,2019-03-03 07:47:00,MQ,FSM,DFW,228,0
VPCRD02,2019-05-13 06:10:00,UA,SAN,DEN,853,0
HXUKN03,2019-02-02 10:50:00,WN,BNA,TPA,612,0
SQZRA01,2019-03-25 19:26:00,AA,ORD,TUS,1437,0
VBQLC09,2019-08-07 13:20:00,EV,ATL,TRI,227,1
ZPNFG07,2019-01-24 14:05:00,YV,MHT,IAD,418,0
DAFHJ08,2019-12-02 08:09:00,AA,BDL,DFW,1471,0
ABDUW07,2019-02-02 07:35:00,WN,LAS,OAK,407,0
VQRYL02,2019-05-21 05:27:00,XE,TUS,IAH,936,0
ZDQKQ02,2019-08-21 12:48:00,OO,CPR,SLC,320,0
OGFCT07,2019-11-25 13:18:00,OH,CVG,BNA,230,0
TMQCE02,2019-10-07 16:44:00,YV,IAD,CHS,441,0
GJFGW03,2019-02-28 14:39:00,MQ,RDU,LGA,431,0
HYBCR04,2019-10-14 11:38:00,NW,MSP,SNA,1522,0
OXEPP03,2019-03-07 16:43:00,EV,RNO,SLC,422,0
WEJKP08,2019-09-21 13:01:00,AA,STL,LGA,887,0
YZUWT07,2019-04-27 12:00:00,NW,DTW,AZO,113,0
WAXEY01,2019-01-09 07:41:00,UA,SLC,DEN,391,0
ZPSIJ04,2019-12-04 08:12:00,OO,SUN,SLC,223,0
HQTRT02,2019-12-12 21:25:00,FL,ATL,PNS,272,1
MMUKM05,2019-12-23 15:13:00,XE,CLE,SYR,317,0
WMNIE02,2019-04-21 11:00:00,WN,OAK,BUR,325,0
YPVDH08,2019-04-20 21:09:00,OO,ORD,CRW,416,0
KJKPE06,2019-10-07 09:57:00,DL,ATL,STL,483,0
ZJQLY04,2019-12-02 09:04:00,WN,OAK,MDW,1844,0
CLVER08,2019-08-19 11:46:00,WN,LIT,DAL,296,0
HAFHM06,2019-05-04 17:21:00,AA,PVD,ORD,849,0
YWZAS08,2019-09-23 07:35:00,WN,SMF,BUR,358,0
LZEJZ01,2019-02-26 13:33:00,UA,LAX,OGG,2486,0
HHMGX01,2019-05-09 10:40:00,WN,DAL,AUS,189,0
CQZJF05,2019-12-14 22:49:00,CO,IAH,CMH,986,1
DYIMA06,2019-11-13 16:40:00,OH,CVG,IAH,871,0
RRCXQ02,2019-12-09 18:10:00,WN,JAX,TPA,180,1
PUPXC04,2019-03-09 18:20:00,DL,ATL,MSY,425,0
ZONWV08,2019-10-23 08:28:00,DL,LGA,BOS,185,0
KRJWQ01,2019-04-08 06:26:00,UA,SFO,SNA,372,0
PAZGG01,2019-03-24 17:41:00,FL,ATL,MDW,590,0
QFPQU09,2019-03-20 17:54:00,US,PHL,SEA,2378,0
KUXUA05,2019-11-07 08:15:00,WN,FLL,MCO,178,0
YPDCJ06,2019-06-27 20:37:00,WN,ELP,SAT,496,1
OACOE01,2019-08-30 13:52:00,US,DCA,DFW,1192,0
GRMAP03,2019-09-26 21:00:00,MQ,ORD,LSE,215,1
UISPM07,2019-01-29 20:20:00,WN,MDW,BWI,611,1
IANUM08,2019-07-20 19:33:00,OH,CID,CVG,419,0
UHEVK07,2019-06-25 10:20:00,WN,TPA,FLL,197,0
NQOWN01,2019-05-25 21:10:00,WN,RDU,BWI,255,0
AMLIL04,2019-07-18 10:48:00,WN,OAK,SAN,446,0
TJSSD04,2019-02-11 22:55:00,FL,ATL,PIT,526,0
NICFM07,2019-08-09 09:05:00,DL,ATL,SYR,793,0
KMKKV04,2019-06-03 16:48:00,AA,DFW,PHX,868,1
TFYTH04,2019-07-20 07:45:00,WN,MDW,PHL,668,0
NMVKK08,2019-07-15 17:10:00,YV,PIT,IAD,183,1
EXVXY08,2019-07-01 16:54:00,MQ,ORD,HSV,510,0
FWNUX02,2019-02-18 11:25:00,AA,DFW,BOS,1562,1
AEOCB01,2019-12-31 17:59:00,DL,ATL,PHX,1587,0
ELWTY04,2019-08-14 14:56:00,WN,DAL,AUS,189,0
OXFQH06,2019-12-10 07:53:00,DL,MCO,LGA,950,0
BJFIK09,2019-07-28 14:44:00,MQ,JFK,RDU,426,0
YUQSQ03,2019-03-15 18:39:00,DL,ATL,LAS,1747,0
LGHFF02,2019-06-27 11:20:00,OO,CWA,ORD,213,0
LFYUP08,2019-02-02 10:37:00,CO,EWR,IAH,1400,0
HYXNJ05,2019-01-21 06:50:00,AS,PSP,SFO,421,0
QGRKF04,2019-07-11 05:53:00,US,IAH,PHX,1009,0
CILDD04,2019-08-07 16:40:00,MQ,LGA,RDU,431,0
DASRF05,2019-12-20 14:06:00,AA,DFW,STL,551,1
LRWAW08,2019-05-22 07:06:00,AA,PVD,DFW,1529,0
GXUBB04,2019-12-17 13:35:00,UA,LAS,IAD,2066,1
LLDMG05,2019-03-14 14:45:00,US,RSW,PIT,966,0
XLXNI01,2019-10-21 19:42:00,B6,BOS,JFK,187,0
SHMGB01,2019-12-09 14:28:00,MQ,LAX,SAN,109,0
ZBDGU01,2019-05-20 07:25:00,WN,MSY,BNA,471,0
QVFBW09,2019-06-27 11:10:00,WN,ISP,MCO,972,1
MKUDY04,2019-11-28 14:42:00,FL,LAS,ATL,1747,1
HEGJW08,2019-03-03 15:00:00,WN,SDF,LAS,1624,0
WCFVT02,2019-03-22 17:37:00,DL,MSP,SLC,991,0
APAYN08,2019-01-24 13:48:00,NW,DTW,PVD,614,0
CIBFL01,2019-10-11 06:31:00,AA,PHX,ORD,1440,0
ORCWM07,2019-12-05 06:26:00,DL,BWI,ATL,576,0
HZBUK06,2019-05-14 09:55:00,WN,ABQ,SEA,1180,0
NFDEQ05,2019-05-12 00:12:00,CO,PDX,IAH,1825,0
JCEBQ06,2019-05-22 20:30:00,WN,BOI,RNO,335,0
GDGAL07,2019-06-21 07:12:00,NW,MCI,MEM,392,0
ZGLEX01,2019-12-25 18:25:00,US,PHX,OAK,646,1
MBNQN08,2019-03-24 07:00:00,WN,IND,BWI,515,0
LMDOA08,2019-08-09 13:46:00,UA,SNA,DEN,846,0
KXALS06,2019-08-03 15:50:00,DL,MCO,CVG,756,0
ISJMJ07,2019-10-05 13:00:00,WN,HOU,DAL,239,0
MMHUB04,2019-07-02 16:52:00,AA,SAT,DFW,247,0
HOOZK02,2019-05-16 07:14:00,HP,DTW,LAS,1750,0
WPHHH04,2019-12-25 06:39:00,AS,PDX,PHX,1009,0
CBBAE09,2019-04-26 10:37:00,AA,DFW,DCA,1192,0
ZTDDZ09,2019-04-28 09:24:00,NW,MSP,PSP,1454,0
JTCWJ07,2019-08-25 08:44:00,US,PHL,MCO,861,1
HOORG04,2019-12-10 08:14:00,WN,MDW,BHM,570,0
NYJQB06,2019-07-08 10:54:00,WN,SLC,OAK,588,0
RQWRZ03,2019-12-22 15:00:00,AA,SMF,DFW,1431,1
ZREWN01,2019-02-28 17:23:00,US,SAV,CLT,213,0
WPWCI08,2019-01-15 15:38:00,NW,BNA,DTW,457,0
JHDNG03,2019-01-19 08:26:00,EV,ATL,CHO,457,0
WCSRT08,2019-10-18 14:55:00,WN,SMF,SNA,404,1
JRGBI08,2019-02-10 14:16:00,EV,ATL,DHN,171,0
JJEDH02,2019-02-18 11:18:00,OO,MRY,SFO,77,1
VPPED03,2019-08-24 17:17:00,CO,IAH,LAX,1379,0
QYGLN01,2019-06-12 09:49:00,CO,DFW,IAH,224,0
HSNSX07,2019-04-21 12:32:00,AA,DFW,SJC,1438,1
PPTJC06,2019-06-30 10:33:00,OO,DAY,ORD,240,1
GTRWU03,2019-01-09 12:50:00,WN,SJC,BUR,296,0
QSQLR09,2019-09-03 17:15:00,DH,CMH,IAD,299,0
WKSND01,2019-08-10 16:31:00,WN,LAS,OAK,407,1
SPWQX02,2019-01-19 10:57:00,AS,PHX,PDX,1009,0
FMJFR09,2019-12-05 16:51:00,DL,ATL,RDU,356,0
AZYCL04,2019-12-19 18:36:00,MQ,SAN,LAX,109,0
RCITK07,2019-07-10 15:11:00,NW,IND,TPA,838,1
PDHUQ08,2019-04-22 17:48:00,US,CLT,PBI,590,1
AOBSA09,2019-01-26 14:27:00,AA,DFW,MCO,984,1
JFHFV09,2019-09-05 18:38:00,AA,DFW,ONT,1189,0
STQCV01,2019-07-20 07:09:00,NW,GRR,MSP,408,0
DPRPP07,2019-11-30 16:01:00,AA,MIA,LAX,2342,0
MYRRM06,2019-10-16 10:23:00,MQ,FSM,DFW,228,0
WZSWK05,2019-05-19 17:30:00,WN,LAS,ELP,584,1
JCNIK09,2019-02-26 13:41:00,NW,DTW,BDL,548,0
OSJTR03,2019-01-31 13:50:00,AA,SFO,BOS,2704,0
WQOSR05,2019-12-23 18:51:00,XE,CHS,IAH,925,1
ENXBX07,2019-07-04 19:18:00,XE,IAH,RIC,1157,1
PMDDV09,2019-07-18 17:05:00,NW,HNL,MSP,3972,0
OHQFY02,2019-06-10 10:10:00,UA,DEN,SAT,794,0
MJPTJ02,2019-01-02 10:05:00,WN,MCI,LAS,1140,1
TCWHU04,2019-08-27 10:21:00,HP,PHX,SEA,1107,0
OPBYH03,2019-06-11 10:37:00,XE,IAH,JAN,351,0
DKJRX08,2019-05-05 08:00:00,WN,PHX,ABQ,328,0
SKBLY02,2019-08-18 06:10:00,UA,OAK,DEN,957,0
GANQT01,2019-01-30 12:38:00,AA,DEN,DFW,641,0
SMLUG04,2019-08-02 16:44:00,WN,SLC,BOI,291,1
BWMJA04,2019-09-09 17:32:00,OH,ORD,CVG,264,0
SZZWP08,2019-02-04 08:59:00,US,BOS,LAS,2381,0
MTMLM07,2019-06-22 11:26:00,NW,MSP,ORD,334,0
UTWHS09,2019-07-16 10:59:00,MQ,DCA,JFK,213,0
OKFSX07,2019-03-07 22:36:00,US,PHL,BDL,196,0
KXMOL04,2019-11-22 08:49:00,AA,DCA,ORD,612,0
DKRXT01,2019-04-01 19:45:00,DL,ATL,DEN,1199,0
IUNOK01,2019-11-03 15:04:00,DL,SLC,SNA,588,0
SFNVC02,2019-12-20 06:26:00,DL,SMF,SLC,532,0
SFWWW01,2019-04-24 08:29:00,WN,PHX,SMF,647,0
OXVAU07,2019-08-11 20:04:00,NW,DTW,SLC,1481,1
YQCRT07,2019-01-28 09:01:00,UA,PIT,DEN,1290,0
TGRCR07,2019-07-22 15:53:00,AA,DEN,DFW,641,0
XUGDJ09,2019-12-09 22:49:00,OO,LAX,SAN,109,0
GMHVE02,2019-10-06 20:16:00,AA,ORD,MSY,837,0
PEVOJ08,2019-07-12 06:58:00,WN,MDW,FLL,1166,0
XUSOI05,2019-11-23 13:27:00,US,PIT,DFW,1068,0
RVLXL03,2019-06-26 19:39:00,XE,ORF,IAH,1201,1
KIKJJ01,2019-06-29 21:30:00,AA,DFW,CLT,936,1
IEGMJ04,2019-06-18 11:56:00,OO,ORD,RAP,780,0
TRJCK07,2019-02-25 10:05:00,WN,TPA,PIT,873,0
UFPTK08,2019-10-21 10:30:00,WN,LAS,BHM,1618,0
QDZMA03,2019-03-24 16:23:00,OO,SLC,OAK,588,1
CYBQY04,2019-12-24 18:19:00,CO,IAH,OKC,395,0
IVVTL06,2019-11-09 05:40:00,OH,PWM,LGA,270,0
ELRMY08,2019-11-11 17:07:00,WN,CRP,HOU,187,0
UZPRW06,2019-11-05 07:05:00,FL,MDW,MCO,989,0
XUFFY06,2019-07-07 15:22:00,DL,MCO,SLC,1929,0
MFGJF04,2019-04-06 16:47:00,US,PHL,SFO,2521,0
FXKZW07,2019-03-17 15:01:00,MQ,CLE,DFW,1021,0
NMYXG09,2019-06-06 17:25:00,NW,CLT,MSP,930,0
NSIVH07,2019-07-01 06:39:00,NW,PIT,DTW,201,0
XXLOC06,2019-12-21 10:55:00,OH,CVG,BDL,661,0
UADQY07,2019-10-12 20:06:00,DL,ATL,SYR,793,1
VPZVC09,2019-01-02 20:10:00,YV,MDT,CLT,413,1
EMRUL06,2019-12-12 15:55:00,OH,OKC,CVG,756,0
UMVJR09,2019-06-08 06:41:00,OO,SMF,SFO,86,0
ASYXU02,2019-09-21 13:39:00,XE,IAH,TUL,429,1
CLQMS09,2019-06-30 15:15:00,WN,PHX,OAK,646,0
ZXAZV09,2019-10-13 17:45:00,WN,HOU,SAT,192,0
RNLGX04,2019-01-04 15:34:00,DL,LAX,CVG,1900,1
YIBDW05,2019-03-12 20:34:00,DL,CVG,SLC,1449,0
LMFLK06,2019-12-12 06:30:00,WN,SJC,LAX,308,0
VITGA08,2019-01-17 07:19:00,WN,MCO,ABQ,1552,0
LRXNB02,2019-10-19 11:01:00,MQ,JAN,DFW,408,0
AXNEC08,2019-05-19 18:12:00,UA,DEN,BOI,649,0
HOUGJ02,2019-06-07 09:30:00,WN,TPA,LAS,1984,0
BSARV01,2019-01-31 07:15:00,WN,SLC,SEA,689,0
EWLJD03,2019-03-27 07:55:00,DH,CAE,MCO,380,0
XCMIY08,2019-03-10 12:35:00,UA,ORD,DCA,612,1
BKTHO07,2019-12-05 18:27:00,MQ,OKC,ORD,693,1
TVJRF08,2019-01-05 17:47:00,XE,CLE,MSP,622,1
ZIDCG03,2019-02-07 09:20:00,DL,ATL,SYR,793,0
DFLLU05,2019-09-12 13:36:00,AA,DFW,MDW,797,0
VUXHZ05,2019-12-23 06:13:00,NW,BNA,MEM,200,0
QHWAX05,2019-06-03 15:52:00,UA,SFO,PHX,651,1
FHNLL02,2019-12-10 09:23:00,F9,PHX,DEN,602,0
PPFJZ01,2019-03-04 14:05:00,MQ,ORD,ROC,528,0
APKLC08,2019-03-02 10:39:00,XE,IAH,IND,845,0
DGRCF09,2019-02-12 11:45:00,OH,CVG,CHS,497,0
QANGX04,2019-07-07 16:27:00,MQ,SYR,ORD,607,0
DISTY04,2019-11-19 11:48:00,TZ,OGG,OAK,2349,0
BUJKJ05,2019-01-05 15:27:00,UA,ORD,SMF,1781,1
DCDMR01,2019-08-20 07:53:00,AA,ORF,DFW,1213,0
VREXY04,2019-07-25 06:48:00,OO,SMF,SFO,86,0
ZKBQP05,2019-11-04 08:16:00,HP,PDX,PHX,1009,0
YGPZX04,2019-12-11 22:30:00,OO,SFO,RDD,199,0
QGZKB02,2019-06-22 12:20:00,WN,FLL,JAX,318,0
HGZZC06,2019-11-10 11:34:00,XE,IAH,AMA,519,0
IRMQI09,2019-01-10 14:21:00,OO,RNO,SFO,192,0
JJQUF04,2019-03-28 20:55:00,OO,SLC,COS,410,1
RTAUI02,2019-01-04 11:58:00,EV,GNV,ATL,300,0
ICYMI08,2019-01-24 12:31:00,US,CLT,RIC,256,0
LEZXO08,2019-05-12 09:30:00,AA,DEN,DFW,641,0
XVCOU05,2019-03-16 11:23:00,UA,JFK,LAX,2475,0
KCCPZ05,2019-10-31 07:18:00,AA,SFO,STL,1736,0
LHWUM08,2019-11-20 17:34:00,XE,IAH,MCI,643,0
QWYWA09,2019-09-09 15:06:00,OO,SLC,SFO,599,1
RZGID07,2019-06-18 11:05:00,WN,STL,LIT,296,1
JUBPY06,2019-01-07 17:58:00,NW,LGA,DTW,501,0
CPWDP01,2019-05-22 08:46:00,HP,PHX,BWI,1999,0
