order_id,product_id,add_to_cart_order,reordered
2485834,3053,3,1
2485834,16518,4,1
2485834,7901,5,1
2485896,45504,1,1
2485896,24024,2,1
2485896,18883,3,1
2485896,30391,4,1
2485896,19248,5,1
2485896,13176,6,1
2485896,13629,7,1
2485896,30975,8,1
2485896,21137,9,1
2485896,19627,10,1
2485896,10749,11,1
2485896,17652,12,1
2485896,42828,13,1
2485896,43352,14,1
2485896,27156,15,1
2485896,26790,16,1
2485896,27690,17,1
2485896,46979,18,1
2485896,30016,19,0
2485896,48784,20,0
2485896,21497,21,1
2485963,8413,1,1
2485963,17789,2,1
2485963,17794,3,1
2485963,47890,4,1
2485963,10880,5,1
2485963,34685,6,1
2485963,21783,7,1
2485963,975,8,1
2485963,2228,9,1
2485963,47766,10,1
2485963,47734,11,1
2485963,32906,12,0
2485963,1468,13,0
2485963,35221,14,0
2486453,47144,1,1
2486453,34197,2,1
2486453,3457,3,0
2486453,21267,4,0
2486453,13176,5,0
2486670,26553,1,1
2486755,34128,1,1
2486755,14376,2,1
2486755,996,3,1
2486755,1025,4,1
2486939,12157,1,0
2486939,40545,2,1
2486939,26604,3,1
2486939,45007,4,1
2486939,34,5,0
2486939,38311,6,0
2486939,21903,7,1
2486939,48679,8,1
2487014,31181,1,0
2487014,31040,2,0
2487014,43713,3,0
2487014,13535,4,0
2487014,21927,5,0
2487014,44471,6,0
2487014,28156,7,0
2487014,35951,8,0
2487014,44359,9,0
2487014,16759,10,0
2487014,24964,11,0
2487014,22935,12,0
2487014,37646,13,0
2487014,15861,14,0
2487048,42625,1,1
2487048,41220,2,1
2487048,8670,3,1
2487048,40604,4,1
2487048,44449,5,1
2487048,46979,6,1
2487048,29987,7,1
2487048,49683,8,1
2487048,47626,9,1
2487048,24964,10,1
2487048,5025,11,1
2487048,22089,12,1
2487048,24852,13,1
2487048,11747,14,0
2487048,4920,15,1
2487048,26604,16,1
2487048,6508,17,1
2487048,6948,18,0
2487048,13167,19,0
2487082,45570,1,1
2487082,47388,2,1
2487082,35535,3,1
2487082,27966,4,1
2487082,44359,5,0
2487082,46667,6,0
2487082,1947,7,0
2487082,43961,8,0
2487082,31717,9,0
2487082,45083,10,0
2487082,43789,11,0
2487082,35806,12,0
2487082,3382,13,0
2487316,27845,1,1
2487316,41259,2,1
2487316,16759,3,1
2487316,34126,4,1
2487316,5876,5,1
2487316,24561,6,1
2487316,4920,7,1
2487316,5684,8,1
2487316,22035,9,1
2487316,10246,10,1
2487316,43086,11,1
2487316,1000,12,1
2487316,22474,13,1
2487316,39216,14,1
2487316,35132,15,1
2487316,27454,16,1
2487316,6336,17,1
2487316,13176,18,1
2487316,15414,19,1
2487316,16953,20,1
2487316,30230,21,1
2487316,8025,22,1
2487316,31343,23,1
2487316,24654,24,1
2487316,48110,25,1
2487316,5575,26,1
2487316,4656,27,1
2487549,40174,1,0
2487549,12870,2,0
2487549,23734,3,0
2487549,29714,4,0
2487549,14034,5,0
2487549,9829,6,0
2487549,17122,7,0
2487549,13999,8,0
2487549,8498,9,0
2487612,32689,1,0
2487612,18465,2,1
2487612,32950,3,1
2487612,2748,4,1
2487612,7503,5,1
2487612,17830,6,1
2487612,13176,7,1
2487612,40852,8,1
2487612,29987,9,1
2487612,13517,10,1
2487612,2270,11,1
2487647,24848,1,1
2487647,45296,2,1
2487647,6023,3,1
2487950,35842,1,1
2487950,45437,2,1
2487950,25472,3,1
2487950,31641,4,0
2487950,5054,5,1
2487950,17835,6,1
2487950,37691,7,1
2487950,35585,8,1
2487950,6772,9,0
2487950,9955,10,0
2487950,43705,11,1
2487950,1516,12,1
2487950,12283,13,0
2487950,6358,14,0
2487950,31506,15,0
2487950,7591,16,0
2487950,43295,17,0
2487950,47552,18,0
2487950,20670,19,1
2487950,19370,20,1
2487950,13080,21,0
2487950,20580,22,1
2488216,30391,1,1
2488216,30776,2,1
2488216,11193,3,1
2488216,27402,4,1
2488216,33124,5,1
2488216,47912,6,1
2488216,29127,7,1
2488216,31506,8,1
2488216,13380,9,0
2488463,29500,1,1
2488463,33198,2,1
2488463,44632,3,1
2488463,49235,4,1
2488463,13176,5,1
2488463,22556,6,1
2488463,45946,7,1
2488463,8277,8,1
2488463,31964,9,1
2488463,33716,10,1
2488463,35708,11,0
2488463,2661,12,0
2488463,11688,13,0
2488463,47717,14,0
2488463,28342,15,0
2488463,4688,16,0
2488463,49192,17,1
2488678,40758,1,0
2488678,26805,2,0
2488678,2470,3,0
2488678,31553,4,0
2488678,30872,5,0
2488678,28985,6,1
2488678,17794,7,1
2488678,42585,8,1
2488678,43697,9,0
2488678,41570,10,1
2488678,40055,11,0
2488678,37524,12,0
2488678,41168,13,0
2488678,27845,14,1
2488678,20842,15,1
2488678,18926,16,0
2488678,35144,17,0
2488678,21709,18,1
2488678,11477,19,1
2488678,21903,20,1
2488678,7014,21,0
2488678,34466,22,1
2488678,24390,23,1
2488678,40604,24,1
2488678,6541,25,1
2488678,9060,26,0
2488678,8424,27,1
2488985,32141,1,0
2488985,1700,2,0
2488985,14962,3,0
2488985,3262,4,0
2488985,43164,5,0
2488985,13016,6,0
2488985,47301,7,0
2488985,3562,8,0
2488985,18403,9,0
2488985,20526,10,0
2488985,46476,11,0
2488985,16261,12,0
2488985,16427,13,0
2488985,6094,14,0
2488985,16334,15,0
2488985,30106,16,0
2488985,33474,17,0
2489064,24852,1,1
2489064,25546,2,0
2489064,43504,3,0
2489064,20463,4,0
2489064,7545,5,0
2489064,10676,6,0
2489064,44996,7,0
2489064,39465,8,0
2489064,31150,9,0
2489064,18635,10,0
2489064,2039,11,0
2489064,9734,12,0
2489064,49634,13,0
2489064,26124,14,0
2489064,42887,15,0
2489064,25146,16,0
2489064,44234,17,0
2489064,34862,18,0
2489064,39491,19,0
2489064,13944,20,0
2489064,4374,21,0
2489064,10957,22,0
2490109,4920,1,1
2490109,6927,2,0
2490619,32467,1,1
2490619,22451,2,0
2490619,34969,3,0
2490619,21137,4,1
2490619,49111,5,1
2490640,43961,1,1
2490640,32109,2,1
2490675,23765,1,0
2490675,42637,2,1
2490675,6341,3,1
2490675,17706,4,1
2490675,31343,5,1
2490675,22922,6,1
2490675,6000,7,1
2490675,37687,8,1
2490675,41220,9,1
2490675,21137,10,1
2490675,22963,11,1
2490675,39180,12,1
2490771,18689,1,1
2490771,18095,2,1
2490771,31635,3,1
2490771,7485,4,1
2490771,22307,5,1
2490771,27344,6,1
2490771,38205,7,0
2490771,4538,8,0
2490771,810,9,0
2490884,5876,1,1
2490884,3240,2,1
2490884,2846,3,1
2490884,1529,4,1
2491075,5785,1,1
2491075,40852,2,1
2491075,10017,3,1
2491075,26209,4,1
2491075,18362,5,1
2491075,3952,6,1
2491203,8277,1,1
2491379,12341,1,1
2491379,9077,2,0
2491379,42768,3,0
2491379,17794,4,0
2491379,15290,5,0
2491379,3988,6,0
2491379,44681,7,0
2491379,47492,8,0
2491379,17511,9,0
2491379,12957,10,0
2491598,26283,1,0
2491598,31506,2,0
2491598,15349,3,0
2491655,16303,1,0
2491655,30142,2,0
2491655,46048,3,0
2491655,24985,4,0
2491655,47155,5,0
2491655,26134,6,0
2491655,22819,7,0
2491655,19446,8,0
2491655,20842,9,0
2492530,24852,1,1
2492530,20015,2,1
2492530,13646,3,0
2492530,7916,4,0
2492530,17902,5,1
2492530,10172,6,1
2492530,141,7,1
2492530,43713,8,0
2492530,34823,9,0
2492530,21267,10,0
2492530,40310,11,1
2492530,18370,12,0
2492530,17789,13,1
2492530,15655,14,0
2492530,19006,15,0
2492530,46616,16,0
2492530,13083,17,0
2492746,29447,1,1
2492746,10070,2,1
2492757,34228,1,1
2492757,432,2,1
2492757,36936,3,1
2492757,49683,4,0
2492757,44359,5,1
2492757,47766,6,0
2492757,12107,7,0
2492914,44570,1,1
2492914,48205,2,1
2492914,21925,3,0
2492914,8859,4,1
2492914,12953,5,0
2492914,31150,6,0
2492914,47626,7,0
2492914,26209,8,1
2492914,1037,9,1
2492914,3990,10,1
2492914,26312,11,1
2493056,38739,1,1
2493056,1689,2,1
2493056,31571,3,1
2493056,47379,4,0
2493056,319,5,0
2493056,30387,6,0
2493056,38912,7,0
2493056,19986,8,1
2493056,17016,9,0
2493059,19586,1,1
2493059,49311,2,0
2493059,10957,3,1
2493059,49496,4,0
2493059,38371,5,0
2493059,8662,6,0
2493059,2979,7,0
2493059,27528,8,0
2493059,39620,9,0
2493059,28993,10,0
2493059,16185,11,1
2493059,35984,12,0
2493059,9216,13,0
2493059,46189,14,0
2493091,39558,1,0
2493091,28597,2,1
2493091,29117,3,0
2493091,39475,4,0
2493288,31066,1,1
2493288,38511,2,1
2493288,27696,3,0
2493288,20711,4,0
2493288,47000,5,0
2493288,16647,6,0
2493288,37125,7,0
2493528,8021,1,1
2493678,49683,1,0
2493678,26369,2,0
2493678,44142,3,1
2493678,46383,4,0
2493678,18095,5,0
2493679,32478,1,1
2493679,49235,2,0
2494099,27156,1,1
2494099,48079,2,1
2494099,22935,3,1
2494099,24964,4,1
2494099,4298,5,0
2494099,33000,6,1
2494099,26695,7,1
2494099,34525,8,1
2494099,8518,9,1
2494099,8444,10,1
2494099,8437,11,0
2494099,24131,12,0
2494099,31066,13,0
2494471,21413,1,1
2494471,39338,2,1
2494471,45007,3,1
2494471,39409,4,1
2494471,5077,5,1
2494471,28985,6,1
2494471,24382,7,1
2494471,24852,8,1
2494471,29447,9,1
2494471,46906,10,1
2494712,329,1,1
2494712,13176,2,1
2494712,39529,3,1
2494712,6193,4,1
2494712,38730,5,0
2494712,14133,6,0
2494712,23263,7,0
2494712,28278,8,0
2494731,33754,1,1
2494731,3464,2,0
2494731,20113,3,1
2494731,23375,4,1
2494731,34126,5,0
2494731,46667,6,0
2494731,37646,7,0
2494731,17794,8,0
2494731,41593,9,0
2494731,44828,10,0
2494792,21903,1,1
2494792,40268,2,1
2494792,21709,3,1
2494792,1618,4,1
2494792,22008,5,1
2494792,5876,6,1
2494792,39877,7,1
2494792,24082,8,0
2494792,30953,9,0
2494792,38456,10,0
2494792,20909,11,0
2494792,32177,12,0
2494792,47547,13,0
2494792,1035,14,0
2494792,4925,15,0
2494792,46654,16,1
2494792,48682,17,0
2494792,9631,18,1
2494792,4461,19,0
2494969,26131,1,1
2494969,27744,2,1
2495096,7916,1,1
2495108,46979,1,1
2495108,27086,2,1
2495108,1463,3,0
2495108,33401,4,0
2495108,24852,5,0
2495532,5258,1,1
2495532,44683,2,1
2495532,33147,3,1
2495619,38311,1,1
2495619,34423,2,1
2495619,13292,3,1
2495619,18465,4,0
2495619,44632,5,1
2495619,31195,6,0
2495619,19885,7,1
2495619,43040,8,0
2495619,49236,9,1
2495619,27811,10,1
2495619,3957,11,1
2495619,5383,12,1
2495766,38963,1,0
2495766,41220,2,1
2495766,49683,3,1
2495766,26165,4,1
2495766,20842,5,1
2495766,27966,6,1
2495766,24838,7,1
2495766,27086,8,1
2495766,34050,9,0
2495766,34049,10,1
2495766,2086,11,1
2495770,16281,1,1
2495770,16797,2,1
2495770,12341,3,1
2495770,13575,4,0
2495770,8571,5,0
2495801,5785,1,1
2495801,1463,2,1
2495801,1998,3,1
2495801,7303,4,1
2495801,11195,5,1
2495801,43122,6,1
2495801,13176,7,1
2495801,28204,8,1
2495801,37646,9,1
2495801,39877,10,1
2495801,49519,11,1
2495801,17530,12,1
2495801,4952,13,1
2495801,35221,14,1
2495801,20119,15,1
2495801,26620,16,0
2495812,47591,1,1
2495842,13176,1,1
2495842,41177,2,1
2495842,8277,3,1
2495842,10912,4,1
2495842,11737,5,1
2495842,5450,6,1
2495842,31288,7,1
2495842,9051,8,1
2495842,22825,9,1
2495842,27156,10,1
2495842,18362,11,1
2495842,24838,12,1
2495842,21137,13,1
2495842,32655,14,1
2495842,38693,15,1
2495842,1003,16,1
2495842,16856,17,1
2495842,27086,18,1
2495842,148,19,1
2495842,29941,20,0
2495842,11520,21,1
2495842,16349,22,1
2495842,3142,23,1
2495842,40377,24,1
2496028,4920,1,0
2496028,41373,2,1
2496028,26620,3,1
2496028,28515,4,1
2496053,23634,1,1
2496053,9809,2,1
2496053,42585,3,1
2496053,46823,4,1
2496053,49132,5,0
2496053,18987,6,0
2496053,21687,7,1
2496053,19037,8,1
2496053,29930,9,1
2496053,17650,10,1
2496053,43704,11,1
2496053,26856,12,1
2496053,4210,13,1
2496821,33120,1,1
2496821,23783,2,1
2496887,40749,1,0
2496887,6740,2,0
2496887,18523,3,1
2496887,40571,4,1
2496887,4957,5,1
2496887,33787,6,1
2496887,33754,7,1
2496899,32566,1,1
2496899,3873,2,1
2496899,36822,3,1
2496899,33198,4,1
2496899,27325,5,0
2496899,48004,6,1
2496899,27966,7,1
2496899,25691,8,0
2496899,38063,9,0
2496899,38051,10,0
2496899,37892,11,0
2496899,21166,12,1
2496940,29116,1,0
2496940,14966,2,1
2496940,8670,3,0
2496940,6182,4,1
2496940,21408,5,1
2496940,7344,6,1
2496940,24852,7,1
2496940,30876,8,1
2496940,44479,9,1
2496940,30169,10,1
2496940,46676,11,1
2496940,18523,12,1
2496940,25466,13,1
2497325,8859,1,1
2497325,196,2,0
2497325,21573,3,0
2497325,11759,4,1
2497325,24441,5,0
2497325,21137,6,0
2497325,44042,7,0
2497325,30591,8,0
2497491,24852,1,1
2497600,38012,1,0
2497600,26848,2,0
2497600,8173,3,0
2497600,18609,4,1
2497600,15937,5,0
2497600,48706,6,0
2497600,40706,7,0
2497600,36070,8,0
2497811,47877,1,1
2497811,25745,2,0
2497811,27179,3,0
2497811,2872,4,0
2497811,31981,5,0
2497811,28204,6,0
2498232,13176,1,0
2498232,37710,2,0
2498232,13259,3,0
2498232,39275,4,0
2498232,21195,5,0
2498915,27274,1,0
2498915,48957,2,0
2498915,38889,3,1
2498915,48491,4,1
2498915,22993,5,1
2498915,34658,6,1
2498915,46979,7,1
2498915,21903,8,1
2498915,24058,9,0
2498915,16180,10,0
2498915,17360,11,1
2499167,37710,1,1
2499167,30553,2,1
2499167,11759,3,1
2499370,48894,1,0
2499370,27156,2,1
2499370,8670,3,0
2499370,20520,4,1
2499370,2450,5,1
2499370,11136,6,0
2499370,26172,7,1
2499370,46226,8,1
2499434,9424,1,0
2499434,26165,2,0
2499434,35083,3,0
2499434,47135,4,0
2499434,34423,5,0
2499434,18811,6,0
2499434,2999,7,0
2499463,9583,1,1
2499463,6774,2,1
2499463,28204,3,1
2499463,39475,4,1
2499463,22115,5,1
2499463,30391,6,1
2499463,42557,7,1
2499463,22935,8,1
2499463,43961,9,1
2499463,40054,10,1
2499463,33527,11,1
2499463,26177,12,1
2499463,1463,13,1
2499463,651,14,1
2499463,31506,15,1
2499463,6656,16,1
2499463,21137,17,1
2499463,46969,18,1
2499463,5876,19,1
2499463,24852,20,0
2499926,33120,1,1
2499926,14084,2,1
2499926,2971,3,1
2500127,32665,1,0
2500127,48043,2,0
2500127,1930,3,0
2500127,46064,4,0
2500127,46709,5,0
2500127,40396,6,0
2500127,14376,7,0
2500127,47119,8,0
2500127,37524,9,0
2500127,35946,10,0
2500127,44424,11,0
2500127,34124,12,0
2500127,39984,13,0
2500127,49683,14,0
2500127,19366,15,0
2500127,24062,16,0
2500127,33195,17,0
2500127,36482,18,0
2500127,31506,19,0
2500127,45002,20,0
2500127,18814,21,0
2500127,34635,22,0
2500127,21150,23,0
2500220,18464,1,0
2500220,3384,2,0
2500220,27355,3,0
2500220,11869,4,1
2500222,3849,1,1
2500222,27966,2,1
2500222,48595,3,1
2500222,13176,4,1
2500222,37029,5,1
2500222,5194,6,1
2500222,13517,7,0
2500222,35784,8,0
2500222,7781,9,0
2500222,8277,10,1
2500222,43692,11,1
2500222,14356,12,1
2500222,32864,13,1
2500222,35045,14,0
2500285,22234,1,0
2500285,40858,2,0
2500285,43295,3,0
2500350,48957,1,1
2500350,45437,2,1
2500350,45603,3,1
2500350,28985,4,1
2500350,43705,5,1
2500350,49,6,1
2500350,27502,7,1
2500350,10126,8,0
2500350,46692,9,0
2500350,8885,10,0
2500350,27626,11,1
2500350,13776,12,0
2500585,14084,1,1
2500585,2971,2,1
2500585,33120,3,1
2500585,30489,4,1
2501180,29941,1,1
2501180,24852,2,1
2501180,39408,3,1
2501180,10305,4,1
2501180,47626,5,1
2501180,31557,6,1
2501180,6187,7,1
2501180,28199,8,1
2501180,31433,9,1
2501180,27284,10,1
2501517,24630,1,1
2501517,31225,2,0
2501517,22451,3,1
2501517,28816,4,1
2501517,8193,5,1
2501517,37646,6,1
2501674,28993,1,1
2501674,4667,2,1
2501674,14233,3,1
2501674,45005,4,1
2501674,27196,5,1
2501674,15131,6,1
2501674,7419,7,1
2501674,36425,8,1
2501674,38562,9,1
2501674,41148,10,1
2501674,24830,11,1
2501674,6383,12,1
2501674,5535,13,1
2501674,25392,14,1
2501674,13225,15,1
2501674,27316,16,1
2501674,39408,17,1
2501674,35042,18,1
2501674,12914,19,1
2501674,32650,20,1
2501674,30117,21,1
2501674,1090,22,1
2501674,7301,23,1
2501674,42646,24,1
2501674,29734,25,1
2501674,15902,26,1
2501674,24041,27,1
2501674,43406,28,1
2501674,30584,29,1
2501674,15608,30,1
2501674,16593,31,1
2501674,21868,32,1
2501674,10607,33,1
2501674,7167,34,1
2501674,43973,35,1
2501674,23178,36,1
2501674,28913,37,1
2501674,30512,38,1
2501674,15363,39,1
2501674,41775,40,1
2501674,10500,41,1
2501674,968,42,1
2501674,41414,43,1
2501674,34303,44,0
2501674,5296,45,1
2501674,46361,46,1
2501674,40208,47,0
2501674,651,48,1
2502040,35535,1,0
2502040,28986,2,1
2502040,42828,3,1
2502040,40706,4,1
2502040,34497,5,1
2502040,45007,6,1
2502040,47672,7,1
2502144,39275,1,0
2502144,28842,2,0
2502144,21137,3,1
2502144,248,4,0
2502144,18599,5,0
2502144,1999,6,0
2502144,31683,7,0
2502144,18594,8,0
2502144,4793,9,0
2502144,47766,10,0
2502144,10108,11,0
2502244,12575,1,1
2502244,24838,2,1
2502244,37552,3,1
2502244,47766,4,1
2502244,34256,5,1
2502244,27845,6,1
2502244,37357,7,1
2502244,2996,8,0
2502244,18441,9,0
2503194,8859,1,1
2503194,9387,2,1
2503194,22046,3,0
2503194,11759,4,0
2503712,47626,1,1
2503712,18531,2,1
2503712,21903,3,1
2503712,16338,4,1
2503712,25952,5,1
2503712,46387,6,1
2503712,26209,7,1
2503712,7952,8,1
2503712,10859,9,0
2503712,27744,10,0
2503712,35430,11,0
2504023,10817,1,0
2504074,47601,1,1
2504074,43920,2,1
2504074,7948,3,1
2504074,7185,4,1
2504202,23909,1,1
2504202,24852,2,1
2504202,24759,3,1
2504202,4894,4,1
2504202,3808,5,0
2504202,27182,6,0
2504202,17835,7,0
2504249,46990,1,1
2504249,33195,2,1
2504249,32665,3,1
2504249,24062,4,1
2504249,19366,5,1
2504249,5646,6,1
2504249,47119,7,1
2504249,18814,8,1
2504249,34635,9,1
2504249,11199,10,1
2504249,41065,11,1
2504249,13548,12,1
2504249,26209,13,1
2504249,23029,14,1
2504249,12606,15,1
2504249,46313,16,1
2504249,24830,17,1
2504249,17948,18,1
2504249,25919,19,0
2504249,10132,20,0
2504249,44359,21,1
2504249,21295,22,1
2504249,22935,23,1
2504249,34969,24,0
2504249,28993,25,0
2504249,30707,26,0
2504249,45578,27,0
2504249,42265,28,0
2504361,2332,1,0
2504361,21417,2,0
2504361,45149,3,0
2504361,15599,4,0
2504361,33508,5,0
2504361,34969,6,0
2504361,16768,7,0
2504411,9839,1,1
2504411,44359,2,1
2504411,10749,3,1
2504411,16759,4,1
2504411,15200,5,0
2504875,35619,1,0
2504875,49141,2,0
2504875,30958,3,1
2504875,12663,4,0
2504875,10062,5,1
2504875,13617,6,1
2504875,4739,7,0
2504875,46575,8,1
2504875,994,9,1
2505022,10017,1,1
2505022,39411,2,1
2505022,28132,3,1
2505022,5785,4,1
2505022,40852,5,1
2505022,32655,6,1
2505022,34969,7,1
2505134,41593,1,1
2505134,12845,2,1
2505134,37317,3,1
2505134,1408,4,1
2505134,39984,5,1
2505134,44142,6,1
2505288,17731,1,0
2505288,38777,2,0
2505288,28204,3,0
2505288,24852,4,0
2505288,30442,5,0
2505288,48707,6,0
2505288,5785,7,0
2505288,36746,8,0
2505288,4821,9,0
2505288,22367,10,0
2505288,47087,11,0
2505288,48835,12,0
2505288,18246,13,0
2505288,28038,14,0
2505288,11556,15,0
2505288,47953,16,0
2505387,3676,1,1
2505840,31653,1,1
2505840,23304,2,0
2505840,30133,3,0
2505840,8518,4,0
2505840,45264,5,1
2505840,33000,6,0
2505840,46979,7,0
2505840,14678,8,0
2505840,19678,9,1
2505946,15399,1,1
2505946,32069,2,0
2505946,22825,3,1
2505946,21616,4,0
2505946,28058,5,1
2505946,19272,6,1
2505946,27336,7,1
2505946,43295,8,1
2505946,260,9,0
2505946,13984,10,0
2505946,48220,11,1
2505946,15984,12,1
2505946,38312,13,1
2505946,31635,14,1
2505946,12950,15,1
2505946,46561,16,1
2505946,41121,17,1
2505946,42029,18,1
2505946,2067,19,1
2505946,46229,20,1
2505946,1712,21,1
2505946,45195,22,1
2505946,9779,23,1
2505946,14204,24,0
2505946,26620,25,1
2506003,24810,1,1
2506003,30489,2,1
2506003,260,3,1
2506003,21137,4,1
2506003,27156,5,1
2506003,13176,6,1
2506003,45106,7,1
2506003,30391,8,1
2506003,41177,9,1
2506003,9224,10,1
2506003,27336,11,1
2506003,12357,12,1
2506003,10912,13,1
2506003,12745,14,1
2506003,17553,15,1
2506003,24838,16,1
2506266,10957,1,1
2506266,9175,2,0
2506266,18019,3,0
2506266,47916,4,0
2506266,12782,5,0
2506266,45964,6,0
2506266,47766,7,0
2506266,21616,8,0
2506266,31717,9,0
2506266,16759,10,0
2506266,36266,11,0
2506266,22624,12,0
2506306,46639,1,1
2506306,40711,2,1
2506306,12862,3,0
2506306,44911,4,0
2506306,30387,5,1
2506306,22788,6,0
2506306,5882,7,0
2506306,26916,8,0
2506970,5212,1,1
2506970,21903,2,1
2506970,38313,3,1
2506970,27966,4,0
2506970,47209,5,1
2506970,28465,6,0
2506970,39475,7,0
2506970,18523,8,0
2506970,33754,9,0
2506970,43662,10,0
2506970,24799,11,1
2506970,13629,12,1
2506970,27336,13,0
2506970,44021,14,0
2506970,31717,15,1
2506970,46667,16,1
2506970,26209,17,1
2506970,12015,18,0
2506970,16566,19,0
2507083,35682,1,1
2507083,2326,2,1
2507083,10132,3,1
2507083,44098,4,1
2507083,26096,5,0
2507083,21903,6,0
2507083,1749,7,0
2507083,29474,8,1
2507110,27744,1,1
2507110,47249,2,1
2507110,15251,3,1
2507110,20081,4,1
2507110,45316,5,1
2507110,8490,6,1
2507110,41325,7,1
2507110,13176,8,1
2507110,8277,9,1
2507110,11454,10,1
2507110,39322,11,1
2507110,16757,12,1
2507110,12807,13,1
2507110,38480,14,1
2507110,43182,15,1
2507110,28156,16,1
2507239,9387,1,1
2507239,14161,2,1
2507239,29223,3,1
2507239,43692,4,1
2507239,40199,5,1
2507239,18443,6,1
2507239,21195,7,1
2507239,13176,8,1
2507239,34551,9,1
2507239,23662,10,1
2507239,24441,11,1
2507878,43659,1,1
2507878,6104,2,1
2507878,20574,3,1
2507878,20754,4,1
2507878,43802,5,1
2507878,24184,6,1
2507878,14992,7,0
2507878,15937,8,0
2507878,2763,9,0
2507878,40396,10,1
2507878,13176,11,0
2507878,16797,12,0
2507878,28204,13,0
2507878,9076,14,1
2507878,44661,15,0
2507878,19508,16,0
2507878,13380,17,0
2507878,18027,18,1
2507878,27548,19,0
2507878,22035,20,0
2508127,46516,1,1
2508127,20738,2,1
2508327,27104,1,0
2508327,9027,2,1
2508327,42719,3,0
2508327,36856,4,0
2508327,42016,5,0
2508327,19182,6,1
2508327,21137,7,0
2508327,43961,8,1
2508327,44910,9,0
2508327,21616,10,0
2508327,28199,11,1
2508327,26604,12,0
2508327,24521,13,0
2508327,24964,14,1
2508327,12206,15,0
2508327,20632,16,1
2508327,14577,17,0
2508327,28985,18,1
2508340,28157,1,0
2508340,46979,2,0
2508340,21938,3,0
2508340,47626,4,1
2508340,40350,5,0
2508340,27985,6,1
2508340,21517,7,0
2508340,45531,8,0
2508340,33827,9,0
2508340,13732,10,0
2508340,7821,11,0
2508374,24852,1,0
2508374,34243,2,1
2508374,27730,3,0
2508374,7412,4,0
2508374,23044,5,0
2508374,27639,6,0
2508374,47209,7,0
2508374,21405,8,0
2508374,37646,9,0
2508374,24964,10,0
2508374,41540,11,0
2508374,28985,12,0
2508374,9839,13,0
2508374,12714,14,0
2508374,21903,15,0
2508374,47042,16,0
2508374,44142,17,0
2508374,8174,18,0
2508405,28467,1,0
2508405,6508,2,1
2508405,48747,3,1
2508405,21783,4,0
2508405,11512,5,1
2508405,12254,6,1
2508405,39275,7,0
2508405,22640,8,1
2508448,22963,1,1
2508448,20995,2,1
2508448,13245,3,0
2508448,40063,4,0
2508448,21560,5,1
2508666,43720,1,0
2508811,41844,1,0
2508811,3880,2,1
2508811,18327,3,1
2508811,17191,4,1
2508811,32573,5,1
2508811,42460,6,1
2508811,3999,7,1
2508811,29628,8,1
2509041,45190,1,0
2509041,27521,2,1
2509041,27814,3,0
2509631,3676,1,1
2509631,24852,2,1
2509631,8859,3,1
2509631,9387,4,1
2509631,18359,5,1
2509631,49615,6,1
2509631,38200,7,0
2509817,13575,1,1
2509817,12341,2,1
2509817,13176,3,1
2509817,6184,4,1
2509817,19887,5,1
2510192,2725,1,1
2510192,15424,2,0
2510192,37867,3,1
2510192,40073,4,0
2510192,48675,5,0
2510192,26994,6,0
2510192,41787,7,0
2510192,40196,8,0
2510192,41777,9,0
2510192,22750,10,0
2510192,12606,11,0
2510192,196,12,0
2510192,30170,13,1
2510192,27415,14,0
2510192,45622,15,0
2510192,25548,16,0
2510192,30808,17,0
2510568,196,1,1
2510568,34483,2,1
2510608,13083,1,1
2510608,45991,2,1
2510608,32519,3,1
2510608,5782,4,1
2510608,37478,5,1
2510608,11348,6,0
2510608,24708,7,1
2510608,31678,8,0
2510608,3229,9,0
2510608,31555,10,0
2510608,21459,11,0
2510608,48485,12,0
2510608,49089,13,0
2510608,49325,14,1
2510608,31338,15,0
2510608,43903,16,1
2510680,24852,1,1
2510680,49683,2,0
2510680,17721,3,0
2510680,16589,4,0
2510680,20114,5,0
2510680,16349,6,0
2510680,4605,7,0
2510680,24964,8,0
2510680,27966,9,0
2510680,5794,10,0
2510680,46667,11,0
2510680,9092,12,0
2510680,5390,13,0
2510680,37053,14,0
2510680,37642,15,0
2510680,7704,16,0
2510680,28842,17,0
2510680,34126,18,0
2510680,25659,19,0
2510680,9076,20,0
2510680,26209,21,0
2510680,40377,22,0
2510680,18598,23,0
2510680,17794,24,0
2510680,11712,25,0
2510680,27104,26,0
2510680,22169,27,0
2511184,45005,1,1
2511184,15131,2,1
2511184,38562,3,1
2511184,36425,4,1
2511184,6383,5,1
2511184,35042,6,1
2511184,10607,7,1
2511184,32650,8,1
2511184,21868,9,1
2511677,41220,1,1
2511677,47209,2,1
2511677,21137,3,1
2511677,35914,4,1
2511677,37687,5,1
2511677,31506,6,1
2511677,6000,7,1
2511677,389,8,1
2511677,19691,9,1
2511677,17758,10,1
2511677,32566,11,1
2511677,25588,12,0
2511677,39922,13,0
2511677,10530,14,0
2511677,13995,15,0
2511677,20835,16,0
2511677,16122,17,0
2511677,40310,18,0
2511843,11961,1,1
2511843,19660,2,1
2511843,45523,3,1
2511910,17202,1,0
2511910,30885,2,0
2511910,9554,3,0
2511910,13712,4,1
2511910,8103,5,1
2511976,32403,1,1
2511976,25146,2,1
2511976,40376,3,1
2511976,8214,4,1
2511976,6414,5,1
2511976,939,6,1
2511976,24881,7,1
2511976,4222,8,1
2511976,7631,9,1
