order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order
105827,175837,3,4,23,26.0
3249832,175837,4,3,22,27.0
2354764,175837,5,3,14,28.0
2716938,175837,6,4,15,8.0
612987,175837,7,6,14,9.0
2379090,175837,8,2,15,3.0
2029442,175837,9,4,15,2.0
334035,175837,10,2,19,12.0
3039507,175837,11,0,17,5.0
1983548,175837,12,1,16,15.0
491577,175837,13,4,16,3.0
1885715,175837,14,0,21,10.0
1808519,175837,15,2,20,2.0
2034998,175837,16,5,15,10.0
3400916,175837,17,5,22,7.0
588944,176407,1,5,11,
1856572,176407,2,0,10,23.0
2055858,176407,3,0,3,30.0
2347828,176407,4,5,18,19.0
1742269,176622,1,3,12,
2844753,176622,2,2,14,6.0
584034,176622,3,5,11,3.0
1513069,176622,4,1,22,10.0
2969985,176622,5,4,13,10.0
532780,176622,6,5,8,1.0
1308316,176622,7,5,8,0.0
1682049,176622,8,4,13,13.0
2786411,176622,9,4,14,14.0
895255,176622,10,1,20,4.0
2066680,176622,11,2,15,22.0
2528734,176622,12,5,16,17.0
1977325,176622,13,5,13,14.0
792127,176622,14,4,14,6.0
1881496,176622,15,6,14,2.0
2659912,176622,16,1,10,9.0
2564620,176622,17,1,14,28.0
2950369,176622,18,4,16,10.0
2042757,176622,19,5,15,22.0
1194700,176622,20,4,14,20.0
872024,176622,21,3,14,20.0
1420172,176622,22,4,16,30.0
1387889,176622,23,4,15,21.0
2685462,176622,24,6,10,9.0
348504,176622,25,5,15,6.0
17887,176622,26,2,14,18.0
2970399,176622,27,0,16,19.0
2587776,176663,1,2,18,
2790374,176663,2,3,17,30.0
1275419,176663,3,5,16,30.0
26857,176663,4,0,15,23.0
1706521,176663,5,3,11,30.0
3235602,176663,6,6,12,10.0
2633786,176663,7,5,11,13.0
1764413,176663,8,6,10,30.0
636396,176663,9,6,11,21.0
451085,176663,10,5,7,30.0
2285100,176689,1,0,11,
2082549,176689,2,1,17,1.0
1172896,176689,3,1,17,7.0
2922469,176689,4,1,18,30.0
806815,176689,5,1,17,30.0
1001307,176689,6,0,12,6.0
181424,176689,7,1,17,29.0
3370049,176689,8,1,16,21.0
2561955,176689,9,2,10,30.0
1402566,176916,1,6,10,
2754502,176916,2,6,11,7.0
1616611,176916,3,5,9,13.0
2326719,176916,4,6,17,8.0
2581431,176916,5,5,22,13.0
1655452,176916,6,5,13,14.0
1647369,176916,7,5,10,7.0
421591,176916,8,4,10,6.0
3099873,176916,9,3,10,6.0
3071804,176916,10,3,21,0.0
101453,176916,11,4,10,8.0
1895320,176916,12,4,9,14.0
761838,176916,13,3,17,13.0
2193110,176916,14,4,18,15.0
1302377,176916,15,5,14,15.0
2171287,176916,16,5,21,14.0
1754031,176916,17,0,20,16.0
2866139,176916,18,5,14,12.0
1386415,176916,19,3,10,12.0
2291672,176916,20,1,10,12.0
1837264,176916,21,5,10,11.0
1012156,176916,22,5,10,14.0
672797,176916,23,5,10,14.0
199710,176916,24,4,12,6.0
2296338,176916,25,5,14,8.0
922572,176916,26,5,14,7.0
3081499,176916,27,6,12,22.0
2248483,176916,28,5,9,13.0
2918473,176916,29,5,21,7.0
2731782,176916,30,6,12,15.0
599994,176916,31,4,10,12.0
2566947,176916,32,2,17,5.0
1153698,176916,33,1,9,6.0
1130861,176916,34,5,9,11.0
504108,176916,35,5,12,7.0
2001621,177313,1,5,14,
2673347,177313,2,3,14,12.0
737105,177313,3,3,15,21.0
2945676,177313,4,5,16,9.0
2855033,177663,1,3,15,
13304,177663,2,6,8,30.0
857129,177663,3,3,9,11.0
3419696,177663,4,3,16,7.0
526745,177663,5,6,8,10.0
576151,177858,1,2,11,
1315519,177858,2,3,21,8.0
274030,177858,3,5,11,9.0
1112738,177858,4,3,14,12.0
218077,177858,5,6,17,30.0
454019,177858,6,3,12,11.0
1269188,177858,7,2,11,6.0
3170053,177858,8,2,15,7.0
3352265,177858,9,4,14,30.0
2243314,177858,10,3,8,6.0
188696,177858,11,0,8,25.0
2774058,177858,12,5,16,5.0
2849132,177858,13,3,14,5.0
383669,177858,14,3,9,7.0
3289937,177858,15,6,15,17.0
2764211,177858,16,4,10,5.0
3046494,177858,17,4,9,7.0
2494471,177858,18,2,21,5.0
2144533,177858,19,6,13,4.0
437556,177858,20,5,8,6.0
1913339,177858,21,3,14,5.0
791711,177858,22,1,8,5.0
1067259,177858,23,6,13,5.0
3091481,177858,24,4,8,5.0
3411146,177858,25,6,12,2.0
1295413,177858,26,4,17,5.0
3310401,177858,27,3,13,6.0
2035788,177858,28,2,12,6.0
1270307,177858,29,2,12,7.0
1347864,177858,30,6,13,4.0
262544,177858,31,5,12,6.0
3352031,177858,32,4,14,6.0
1282772,177858,33,3,8,6.0
3369632,177858,34,2,9,6.0
2826022,177858,35,3,8,8.0
1556076,177858,36,2,7,6.0
3287869,177858,37,0,17,5.0
523850,177858,38,0,13,7.0
2039118,177858,39,0,22,7.0
1363423,177858,40,1,13,8.0
3206306,177858,41,1,15,14.0
324531,177858,42,5,9,11.0
2806747,177858,43,3,14,5.0
1871492,177925,1,4,16,
1649201,177925,2,5,13,29.0
2733926,177925,3,0,17,9.0
1551087,177925,4,1,14,15.0
541525,177925,5,4,23,3.0
702375,177925,6,0,9,17.0
1570365,177925,7,5,13,12.0
584698,177925,8,1,16,17.0
812992,177925,9,0,14,6.0
1689310,177925,10,1,15,8.0
1182970,177925,11,3,12,9.0
1280623,177925,12,1,12,12.0
254196,177925,13,3,19,9.0
2109132,177925,14,6,5,30.0
1646920,177925,15,0,15,22.0
1107651,177925,16,0,22,7.0
1610541,177925,17,1,18,15.0
252830,177925,18,0,10,6.0
2239604,177925,19,2,17,2.0
482732,177925,20,0,6,12.0
865797,177925,21,5,10,12.0
568767,177925,22,4,17,6.0
2683908,177925,23,1,15,4.0
2373880,177925,24,4,12,17.0
210895,177925,25,5,19,15.0
2102154,177925,26,6,12,15.0
1406043,177925,27,3,16,18.0
2627595,177925,28,1,15,12.0
887965,177925,29,4,16,24.0
1675591,178511,1,5,15,
6471,178511,2,4,14,30.0
873099,178511,3,0,11,30.0
3339011,178511,4,3,14,30.0
1383309,178511,5,4,12,30.0
1873426,178757,1,3,18,
443037,178757,2,3,8,28.0
3129497,178757,3,1,14,26.0
1663941,178757,4,5,11,4.0
2350208,178757,5,3,7,12.0
627059,178757,6,2,16,6.0
271061,178757,7,2,10,28.0
772819,178757,8,1,12,30.0
2942028,178757,9,2,9,22.0
395628,178757,10,3,17,8.0
250111,178757,11,3,20,28.0
1437904,178757,12,0,19,30.0
353514,178757,13,0,16,14.0
1602612,178757,14,2,14,30.0
1835787,178757,15,5,16,24.0
1674574,178757,16,4,19,27.0
641065,178845,1,0,7,
996549,178845,2,1,7,8.0
151661,178845,3,5,12,30.0
1033152,178845,4,6,14,8.0
2892327,179230,1,0,11,
1018847,179230,2,3,7,3.0
2189136,179230,3,0,15,30.0
800747,179230,4,1,11,15.0
814825,179470,1,1,15,
1864450,179470,2,3,7,9.0
2863359,179470,3,1,15,5.0
2089430,179470,4,5,16,18.0
29485,179470,5,3,11,5.0
152646,179470,6,1,10,30.0
77634,179470,7,1,7,7.0
2731736,179470,8,2,22,8.0
717833,179470,9,6,8,25.0
1440537,179470,10,4,13,5.0
1773861,179470,11,4,15,7.0
2432559,179470,12,2,17,5.0
1604194,179470,13,1,6,6.0
2721813,179470,14,4,6,30.0
279296,179470,15,6,17,23.0
705987,179470,16,5,12,6.0
966068,179470,17,1,8,3.0
3345160,179470,18,5,6,25.0
1359033,179470,19,3,7,5.0
1630957,179470,20,4,21,1.0
2989774,179470,21,3,17,6.0
604856,179470,22,4,10,8.0
96182,179470,23,1,10,18.0
2322653,179470,24,3,13,2.0
2900346,179470,25,1,23,26.0
2646812,179470,26,3,9,9.0
169343,179472,1,4,16,
1282278,179472,2,3,20,30.0
1542130,179472,3,2,21,30.0
734089,179472,4,1,11,27.0
139970,179472,5,3,15,30.0
3190498,179683,1,4,14,
896702,179683,2,1,20,30.0
3046318,179683,3,4,16,17.0
1166087,179683,4,3,16,30.0
3202327,179683,5,2,8,6.0
1423942,179683,6,2,12,30.0
562944,179683,7,2,12,0.0
3165083,179683,8,5,12,10.0
506281,179683,9,5,8,7.0
2619847,179852,1,2,15,
1037300,179852,2,6,10,30.0
1853858,179852,3,2,9,10.0
1513890,179852,4,5,19,24.0
1346051,179852,5,0,10,16.0
338777,179852,6,0,14,21.0
1948263,179852,7,4,15,11.0
887043,179852,8,5,12,30.0
1174254,179852,9,1,11,30.0
1216592,179852,10,0,16,30.0
2462655,179852,11,1,13,1.0
2706813,179852,12,2,17,1.0
2293817,179932,1,6,13,
1974201,179932,2,3,13,30.0
2034820,179932,3,1,18,30.0
1779929,179932,4,0,13,20.0
3308690,179932,5,0,15,7.0
371364,179932,6,1,17,22.0
2535851,179932,7,1,16,7.0
848353,179932,8,0,14,30.0
3064974,179932,9,5,23,19.0
2171192,180113,1,3,14,
151204,180113,2,0,21,4.0
1518819,180113,3,3,10,10.0
2258187,180113,4,3,10,0.0
218140,180113,5,3,11,7.0
2662179,180113,6,0,17,25.0
167970,180113,7,0,13,14.0
3299895,180113,8,5,12,30.0
46369,180113,9,2,20,11.0
2091819,180168,1,4,17,
2305202,180168,2,4,18,30.0
2118669,180168,3,3,10,30.0
1932289,180168,4,2,10,30.0
2416749,180222,1,5,18,
2764801,180222,2,1,1,10.0
2057062,180222,3,2,15,1.0
749823,180222,4,4,16,2.0
810406,180222,5,6,17,2.0
1713332,180222,6,6,16,7.0
1851474,180222,7,2,19,3.0
941524,180222,8,1,12,13.0
1608191,180222,9,5,2,4.0
1108586,180222,10,6,17,8.0
122452,180222,11,2,16,3.0
2131700,180222,12,1,18,6.0
3239441,180222,13,4,18,3.0
1003415,180222,14,6,18,9.0
2157631,180222,15,1,12,9.0
2945715,180222,16,5,19,4.0
2555698,180222,17,0,17,9.0
1614160,180222,18,3,15,10.0
1260541,180222,19,3,15,0.0
3011203,180222,20,6,16,3.0
2500220,180222,21,4,20,5.0
1066359,180222,22,6,16,2.0
412240,180222,23,4,17,5.0
1266834,180222,24,5,16,1.0
1329194,180222,25,3,14,5.0
2439477,180222,26,2,18,6.0
1558781,180222,27,4,17,2.0
1106152,180222,28,4,19,7.0
685609,180222,29,3,14,6.0
1589625,180222,30,0,18,4.0
1282120,180222,31,5,17,5.0
2585571,180222,32,1,16,3.0
25222,180222,33,3,13,2.0
3324959,180222,34,5,19,2.0
532297,180222,35,0,16,2.0
539677,180222,36,3,17,3.0
1531830,180222,37,5,12,2.0
2950664,180222,38,5,17,7.0
2012643,180222,39,1,17,3.0
2168777,180222,40,3,17,9.0
971286,180222,41,5,17,2.0
206767,180222,42,6,18,1.0
2657351,180222,43,2,17,3.0
59267,180222,44,5,17,3.0
2885373,180222,45,0,17,2.0
886078,180222,46,2,15,2.0
1867895,180222,47,5,17,3.0
2368863,180222,48,0,14,2.0
3279962,180222,49,6,17,6.0
1908106,180222,50,5,16,6.0
208515,180222,51,1,17,3.0
2116618,180222,52,2,16,1.0
1629132,180222,53,1,17,6.0
153660,180222,54,2,17,1.0
1151100,180222,55,0,17,5.0
1186380,180222,56,3,17,3.0
1934020,180222,57,1,16,5.0
2360523,180222,58,5,16,11.0
2268362,180222,59,1,15,3.0
1047720,180222,60,2,17,8.0
2847255,180222,61,1,17,6.0
1683202,180222,62,4,16,3.0
24869,180222,63,6,18,2.0
1745897,180222,64,2,17,3.0
1337304,180222,65,5,17,3.0
3394518,180222,66,6,15,1.0
105548,180222,67,1,13,2.0
646034,180222,68,5,17,4.0
244352,180222,69,0,16,2.0
485629,180222,70,4,17,4.0
1757547,180222,71,2,18,5.0
3097142,180222,72,5,17,3.0
1596825,180222,73,1,16,3.0
3258717,180222,74,5,16,4.0
2145734,180222,75,2,17,4.0
3395166,180222,76,4,17,2.0
1149428,180222,77,0,18,3.0
591951,180222,78,4,15,4.0
896161,180222,79,6,16,2.0
2840817,180222,80,1,15,2.0
1195705,180222,81,5,13,4.0
2541628,180222,82,3,16,5.0
1879464,180222,83,2,17,6.0
1804540,180222,84,6,18,4.0
1069987,180222,85,1,17,2.0
1248919,180222,86,3,17,2.0
3148494,180222,87,2,17,6.0
1411037,180222,88,3,18,1.0
3399552,180222,89,1,17,5.0
1643001,180222,90,3,17,2.0
1828369,180222,91,3,18,0.0
1745147,180241,1,2,22,
856468,180241,2,4,22,30.0
3021878,180241,3,0,20,30.0
2394671,180241,4,0,20,7.0
1346081,180241,5,6,18,30.0
878999,180241,6,0,22,30.0
2657595,180303,1,0,0,
1639752,180303,2,0,17,28.0
3102142,180303,3,6,22,13.0
238656,180303,4,6,12,30.0
3004676,180350,1,4,9,
1332352,180350,2,3,16,30.0
2972282,180350,3,5,11,30.0
1297244,180350,4,3,11,12.0
2264849,180350,5,2,11,20.0
1106156,180350,6,2,15,30.0
2598715,180350,7,5,13,10.0
2138282,180350,8,5,12,28.0
2928296,180350,9,2,14,25.0
903742,180350,10,3,11,22.0
1727296,180350,11,4,16,30.0
3128665,180627,1,6,13,
1702587,180627,2,1,21,2.0
2084328,180627,3,3,19,2.0
558739,180627,4,3,20,0.0
1645282,180627,5,2,6,30.0
2376421,180627,6,0,23,12.0
2903235,180880,1,1,15,
64484,180880,2,1,8,7.0
2474058,180880,3,5,11,11.0
2619050,180880,4,6,9,1.0
264369,180880,5,0,11,8.0
87170,180880,6,6,15,6.0
1324735,180880,7,1,9,23.0
1226797,180880,8,5,16,18.0
1126616,180880,9,0,18,30.0
3120125,180931,1,4,9,
1822940,180931,2,0,16,17.0
1423613,180931,3,2,11,30.0
1411837,180931,4,5,9,30.0
2035298,180931,5,2,9,30.0
1045169,181062,1,6,14,
2502144,181062,2,6,11,7.0
1409227,181062,3,5,18,6.0
586012,181062,4,2,10,4.0
1885590,181062,5,4,23,2.0
2525600,181062,6,0,13,3.0
2311900,181062,7,5,11,5.0
658017,181062,8,1,18,10.0
695334,181062,9,6,22,5.0
559406,181062,10,0,13,22.0
3037535,181062,11,6,19,6.0
1818121,181062,12,6,14,14.0
2231412,181062,13,2,14,10.0
2088144,181062,14,1,16,6.0
3293561,181062,15,0,15,6.0
2583920,181062,16,0,15,7.0
3058618,181062,17,4,17,4.0
1770717,181062,18,1,23,4.0
2212395,181062,19,3,20,9.0
262005,181062,20,1,15,12.0
2442167,181062,21,2,15,8.0
1480149,181062,22,3,15,15.0
501405,181062,23,0,17,4.0
1776280,181062,24,2,13,23.0
3033572,181062,25,4,13,16.0
2994564,181062,26,2,19,5.0
1962649,181062,27,6,18,30.0
2063922,181274,1,2,17,
3226510,181274,2,1,17,6.0
1274220,181274,3,6,12,30.0
2973617,181274,4,6,17,30.0
2640395,181274,5,1,7,9.0
2448241,181274,6,5,16,25.0
726254,181274,7,0,9,9.0
2435865,181274,8,6,12,27.0
224921,181274,9,6,15,7.0
1671501,181274,10,5,16,20.0
275914,181274,11,0,16,30.0
553821,181274,12,6,10,20.0
2530977,181274,13,3,8,30.0
454007,181274,14,6,12,24.0
161500,181417,1,6,15,
2431900,181417,2,2,7,3.0
3027679,181417,3,5,8,3.0
338343,181417,4,2,13,4.0
1870899,181417,5,6,12,4.0
702200,181417,6,4,12,5.0
2715751,181417,7,5,14,8.0
261684,181417,8,2,5,4.0
1385703,181417,9,0,8,5.0
2403639,181417,10,2,8,9.0
3315160,181417,11,2,14,7.0
1676353,181417,12,4,14,2.0
2145573,181417,13,2,12,5.0
937302,181417,14,4,13,2.0
155803,181417,15,0,11,17.0
1942091,181417,16,5,13,5.0
968235,181417,17,4,20,6.0
1764525,181417,18,5,13,8.0
1100033,181417,19,6,14,15.0
60649,181417,20,3,13,11.0
721804,181417,21,0,9,4.0
2424476,181417,22,4,15,4.0
2451848,181417,23,2,13,5.0
2632904,181417,24,4,8,9.0
2388439,181417,25,4,15,7.0
1883203,181417,26,2,8,5.0
2504875,181417,27,6,9,11.0
2508811,181417,28,2,13,3.0
1070499,181417,29,0,10,5.0
837445,181417,30,4,11,4.0
972746,181417,31,0,9,24.0
22604,181417,32,5,10,19.0
1273110,181417,33,1,8,30.0
605686,181417,34,4,8,30.0
3180866,181417,35,5,12,8.0
2098553,181417,36,3,15,30.0
3368095,182263,1,6,16,
1999677,182263,2,1,20,16.0
1646425,182263,3,4,19,10.0
1783453,182263,4,4,18,30.0
1362197,182263,5,3,16,27.0
1003725,182263,6,0,11,30.0
453616,182263,7,5,8,30.0
515120,182263,8,0,11,23.0
2006731,182263,9,2,16,30.0
2113592,182263,10,0,9,30.0
576633,182263,11,6,18,13.0
786937,182738,1,1,18,
376742,182738,2,5,23,4.0
841927,182738,3,0,18,2.0
1278034,182738,4,6,13,6.0
415402,182738,5,3,16,4.0
1621335,182738,6,3,17,0.0
1541312,182868,1,1,20,
2182051,182868,2,3,14,9.0
892567,182868,3,2,15,6.0
419231,182868,4,0,20,5.0
2389189,182868,5,2,7,9.0
1006623,182868,6,4,11,2.0
3147459,182868,7,1,13,11.0
478563,182868,8,0,14,6.0
564399,182868,9,1,14,8.0
1275972,182868,10,1,11,21.0
2178362,182868,11,1,8,7.0
2359160,182868,12,6,15,19.0
1771574,182868,13,3,14,25.0
1805115,182868,14,1,13,5.0
2112997,182868,15,4,12,30.0
3364253,184636,1,5,21,
3210829,184636,2,6,9,1.0
1620604,184636,3,6,12,30.0
1701702,184636,4,5,16,30.0
211026,184636,5,3,9,30.0
794335,184636,6,0,12,4.0
122998,184636,7,5,15,19.0
694614,184636,8,4,8,30.0
2230006,184636,9,5,8,8.0
2074400,184636,10,6,21,22.0
1162611,184636,11,1,10,9.0
2975737,184636,12,0,12,20.0
2116137,185386,1,5,11,
418783,185386,2,0,15,30.0
3217138,185386,3,2,1,23.0
3226840,185386,4,6,8,30.0
2978656,185401,1,5,22,
781883,185401,2,4,19,6.0
255703,185401,3,2,15,5.0
1755817,185401,4,6,16,4.0
598613,185401,5,2,16,24.0
2610318,185401,6,6,10,30.0
374769,185401,7,3,9,11.0
3018405,185401,8,0,14,4.0
2925080,185401,9,6,11,6.0
2879128,185401,10,4,18,5.0
1397826,185401,11,4,20,7.0
3407353,185401,12,0,17,3.0
2783680,185401,13,0,8,7.0
2036995,185401,14,5,20,12.0
2673029,185401,15,0,7,9.0
391095,185401,16,0,17,7.0
2803888,185401,17,1,15,8.0
1391635,185401,18,6,17,5.0
79153,185401,19,0,12,8.0
2317000,185401,20,0,15,7.0
2469339,185401,21,1,7,15.0
3226197,185401,22,3,9,9.0
312717,185401,23,2,18,6.0
1181719,185401,24,0,10,5.0
2429396,185401,25,0,17,7.0
2061321,185401,26,4,22,4.0
2407996,185401,27,0,16,24.0
218644,185401,28,0,7,14.0
1164282,185401,29,2,6,30.0
3267565,185401,30,4,18,2.0
2787482,185526,1,0,10,
898179,185526,2,6,12,6.0
564393,185526,3,5,13,30.0
2574022,185526,4,4,16,30.0
507452,185526,5,6,12,30.0
1280826,185526,6,6,18,7.0
1792276,185526,7,5,13,6.0
345549,185526,8,0,13,30.0
2526413,185526,9,0,11,30.0
2797989,185526,10,0,10,28.0
2769193,185526,11,6,12,13.0
814688,185526,12,5,18,20.0
1962408,185526,13,0,13,30.0
1925163,185651,1,0,14,
3164249,185651,2,5,11,5.0
399470,185651,3,4,11,6.0
1475654,185651,4,5,13,15.0
3243608,185651,5,6,17,1.0
2955408,185651,6,0,14,29.0
2335018,185651,7,3,8,17.0
224722,185837,1,1,11,
46260,185837,2,1,13,30.0
1802580,185837,3,1,14,28.0
290107,185837,4,0,0,13.0
980607,185837,5,0,10,14.0
1700785,185837,6,3,12,24.0
245387,185837,7,4,12,15.0
1176763,185837,8,0,8,17.0
2802439,185837,9,6,11,30.0
997881,185876,1,6,14,
3295589,185876,2,1,12,2.0
33901,185876,3,5,10,4.0
2757157,185876,4,0,6,16.0
2304590,185876,5,5,7,12.0
3194940,185876,6,5,18,14.0
3201933,185876,7,6,12,8.0
2365788,186071,1,2,10,
1112139,186071,2,1,9,6.0
2796513,186071,3,6,9,5.0
850904,186071,4,1,10,9.0
775769,186071,5,5,9,11.0
469507,186071,6,4,7,6.0
699912,186071,7,1,11,11.0
337857,186071,8,0,19,6.0
2270734,186071,9,3,12,30.0
2507878,186071,10,0,12,30.0
44920,186071,11,5,10,19.0
261167,186071,12,0,12,30.0
1854484,186071,13,1,15,15.0
1167497,186071,14,1,10,7.0
3388543,186071,15,2,16,15.0
3375727,186071,16,4,8,30.0
2421466,186071,17,4,12,21.0
265584,186071,18,6,11,30.0
3409744,186205,1,1,21,
2124996,186205,2,5,9,4.0
2897020,186205,3,5,10,7.0
62759,186205,4,5,12,7.0
2764475,186205,5,4,14,6.0
2793689,186205,6,2,11,5.0
838269,186205,7,2,9,7.0
1935304,186205,8,2,19,0.0
959740,186205,9,4,10,2.0
861830,186205,10,4,12,7.0
547897,186205,11,5,9,1.0
1624730,186205,12,1,13,3.0
2404568,186205,13,3,11,9.0
3419227,186205,14,4,14,8.0
1780258,186205,15,6,17,2.0
904806,186205,16,5,14,6.0
1672694,186205,17,6,12,1.0
2808951,186205,18,6,14,7.0
180134,186205,19,0,19,15.0
1000024,186205,20,4,12,4.0
1951026,186205,21,0,15,3.0
2827669,186205,22,5,12,5.0
1545869,186205,23,6,15,8.0
682496,186205,24,4,15,5.0
1884849,186205,25,2,13,12.0
1020118,186205,26,6,14,4.0
2817439,186205,27,3,15,11.0
1726893,186205,28,5,9,2.0
351777,186205,29,3,13,5.0
119084,186205,30,4,12,8.0
332733,186205,31,4,10,7.0
3263005,186205,32,1,8,4.0
908819,186205,33,6,12,19.0
2176837,186205,34,4,17,5.0
2161491,186205,35,0,11,10.0
2944825,186467,1,3,18,
1548547,186467,2,0,16,4.0
590243,186467,3,1,18,15.0
2748096,186467,4,1,14,7.0
3407424,186467,5,2,16,8.0
1256462,186467,6,5,18,30.0
3396870,186467,7,0,22,30.0
1447815,186733,1,2,9,
1096860,186733,2,4,9,2.0
769675,186733,3,6,18,2.0
1010566,186733,4,2,8,3.0
1734197,186733,5,4,10,2.0
2752855,186733,6,0,11,3.0
2147640,186733,7,3,20,3.0
424306,186733,8,0,10,4.0
830910,186733,9,3,22,3.0
1090174,186733,10,5,23,2.0
1997622,186733,11,2,14,4.0
2074951,186733,12,1,13,20.0
3048058,186733,13,4,8,3.0
1720916,186733,14,5,20,15.0
929412,186733,15,2,21,4.0
2537607,186733,16,3,20,8.0
2611861,186733,17,4,19,8.0
2190502,186733,18,5,20,8.0
1289189,186733,19,2,17,18.0
1824798,186733,20,0,13,5.0
1890306,186733,21,2,8,30.0
2185900,186960,1,6,18,
1611566,186960,2,2,15,30.0
860488,186960,3,1,16,30.0
2335397,186960,4,0,12,13.0
1147617,186960,5,1,19,22.0
359579,186960,6,3,16,30.0
1858687,186960,7,6,16,10.0
1465346,186960,8,5,15,20.0
1083828,186960,9,3,18,30.0
1040362,186960,10,5,8,30.0
137775,186960,11,6,15,22.0
3401811,186960,12,0,10,30.0
851954,186960,13,1,18,30.0
2378421,187028,1,3,13,
2377453,187028,2,5,19,30.0
312456,187028,3,6,10,30.0
2564409,187028,4,4,16,30.0
1925325,187028,5,1,11,11.0
3401444,187028,6,4,17,3.0
526923,187661,1,6,16,
285687,187661,2,0,5,30.0
2737904,187661,3,6,11,6.0
1988434,187661,4,0,7,30.0
1230960,187661,5,6,0,30.0
3172808,187661,6,6,8,30.0
1113311,187673,1,6,9,
2963265,187673,2,0,10,30.0
1417965,187673,3,6,10,6.0
1247786,187673,4,6,8,7.0
352433,187673,5,6,8,7.0
480364,187673,6,6,11,7.0
931932,187673,7,6,9,30.0
3094498,187673,8,6,19,7.0
3105861,187673,9,6,9,7.0
3340635,187673,10,6,8,14.0
723451,187673,11,0,12,8.0
1949170,187673,12,4,5,11.0
3216598,187673,13,6,17,23.0
823019,187673,14,3,14,11.0
1371447,187673,15,0,7,25.0
1183794,187673,16,0,8,14.0
1051740,187673,17,1,17,8.0
3203109,187673,18,0,7,6.0
530997,187717,1,2,13,
3078840,187717,2,3,6,30.0
3313020,187717,3,2,8,6.0
2185275,187717,4,1,10,30.0
2929552,187717,5,0,10,20.0
3010282,187717,6,6,17,6.0
2711059,187717,7,1,9,23.0
1468066,187717,8,5,13,11.0
3124407,187717,9,5,6,14.0
2173841,187717,10,3,7,30.0
1531471,187717,11,4,9,29.0
3112363,187717,12,1,15,4.0
2947917,187717,13,5,17,18.0
217964,187890,1,0,13,
732551,187890,2,0,14,7.0
1454531,187890,3,0,12,21.0
878671,187890,4,0,13,7.0
820455,187890,5,0,9,7.0
3395605,187890,6,0,9,7.0
1530055,187890,7,0,10,7.0
3025550,187890,8,0,9,7.0
1008532,187890,9,0,8,7.0
2632541,187890,10,6,14,13.0
374121,187890,11,0,10,15.0
2202283,187890,12,0,9,14.0
2701515,187890,13,0,8,7.0
2211407,187890,14,6,11,13.0
302487,187890,15,0,9,8.0
2629142,187890,16,0,13,7.0
830430,187890,17,0,9,7.0
1157944,187890,18,2,6,16.0
288922,187890,19,1,11,6.0
540497,187890,20,6,15,5.0
116569,187890,21,0,7,8.0
2469192,187890,22,0,10,14.0
2990470,187890,23,0,6,7.0
783992,187890,24,0,10,7.0
1739768,187890,25,0,7,14.0
493867,187890,26,0,13,7.0
3154663,187890,27,2,18,9.0
1854241,187890,28,0,11,5.0
2424172,187890,29,0,10,7.0
1338313,187890,30,0,16,7.0
2777373,187890,31,0,9,7.0
508738,187890,32,0,10,7.0
926869,187890,33,0,14,14.0
1689362,187917,1,4,17,
2996870,187917,2,6,11,30.0
1848072,187917,3,6,17,21.0
2131116,187917,4,5,17,27.0
3206738,187917,5,2,18,4.0
1474639,187917,6,1,17,6.0
2471671,187917,7,4,18,24.0
331145,187917,8,4,17,21.0
3246598,187947,1,2,20,
54589,187947,2,0,20,5.0
1338998,187947,3,6,15,30.0
104834,187947,4,0,7,8.0
1602658,187947,5,3,15,10.0
176879,187947,6,2,16,30.0
2962871,187947,7,6,20,30.0
798234,187997,1,4,17,
939947,187997,2,5,16,30.0
1800280,187997,3,4,17,30.0
1563769,187997,4,4,16,30.0
2514764,187997,5,3,15,30.0
2020494,188469,1,0,15,
1422777,188469,2,4,20,30.0
3039369,188469,3,0,16,30.0
356512,188469,4,3,20,30.0
1038582,188556,1,3,9,
3180206,188556,2,3,16,30.0
2949986,188556,3,2,15,30.0
2107701,188556,4,2,15,0.0
771420,188556,5,0,13,19.0
3309152,188984,1,0,16,
738810,188984,2,5,15,5.0
2681353,188984,3,6,13,1.0
3393124,188984,4,1,15,2.0
2583047,188984,5,5,14,11.0
201431,188984,6,2,11,4.0
2984698,188984,7,4,12,2.0
3059035,188984,8,0,14,3.0
3182269,188984,9,4,15,4.0
2774237,188984,10,0,21,3.0
3343342,188984,11,3,15,3.0
2066686,188984,12,0,9,4.0
1904030,188984,13,2,20,2.0
503620,188984,14,5,10,3.0
2954704,188984,15,0,8,2.0
385709,188984,16,2,14,2.0
3387350,188984,17,5,11,3.0
496293,188984,18,1,8,3.0
3099675,188984,19,3,13,2.0
901322,188984,20,5,21,2.0
2336169,188984,21,0,21,2.0
1642462,188984,22,3,11,3.0
802491,188984,23,5,15,2.0
2533165,188984,24,3,12,5.0
1707470,188984,25,4,20,1.0
2917031,188984,26,0,13,3.0
2042784,189131,1,0,22,
3344890,189131,2,0,10,7.0
2726701,189131,3,0,9,14.0
2202382,189131,4,1,23,8.0
2901697,189131,5,0,22,6.0
391103,189131,6,1,9,22.0
404788,189131,7,5,15,25.0
1645150,189131,8,3,21,5.0
2405700,189131,9,0,21,4.0
1326292,189219,1,5,12,
2992993,189219,2,4,15,30.0
3075211,189219,3,4,11,30.0
2242745,189219,4,1,20,30.0
859132,189219,5,6,11,30.0
